i,x,z,recall_naive,recall_naive_sc,recall_rerank
320,-282.418,8.75313,1,1,1
321,-283.65,8.7154,1,1,1
322,-284.882,8.68243,1,1,1
323,-286.103,8.64623,1,1,1
324,-287.323,8.61051,1,1,1
325,-288.542,8.57273,1,1,1
326,-289.764,8.53876,1,1,1
327,-290.988,8.50515,1,1,1
328,-292.209,8.46749,1,1,1
329,-293.433,8.43274,1,1,1
330,-294.655,8.3949,1,1,1
331,-295.905,8.36071,1,1,1
332,-297.093,8.32772,1,1,1
333,-298.32,8.29448,1,1,1
334,-299.551,8.25345,1,1,1
335,-300.784,8.21288,1,1,1
336,-302.013,8.16972,1,1,1
337,-303.255,8.13597,1,1,1
338,-304.499,8.10344,1,1,1
339,-305.746,8.07421,1,1,1
340,-306.996,8.04645,1,1,1
341,-308.247,8.01534,1,1,1
342,-309.495,7.98297,1,1,1
343,-310.734,7.94165,1,1,1
344,-311.978,7.90386,1,1,1
345,-313.22,7.86369,1,1,1
346,-314.481,7.83984,1,1,1
347,-315.734,7.81015,1,1,1
348,-316.99,7.78254,1,1,1
349,-318.242,7.74992,1,1,1
350,-319.541,7.71575,1,1,1
351,-320.754,7.67947,1,1,1
352,-322.006,7.64052,1,1,1
353,-323.269,7.60175,1,1,1
354,-324.529,7.56322,1,1,1
355,-325.796,7.52701,1,1,1
356,-327.058,7.49052,1,1,1
357,-328.344,7.45611,1,1,1
358,-329.587,7.42133,1,1,1
359,-330.848,7.3849,1,1,1
360,-332.11,7.34733,1,1,1
361,-333.369,7.3096,1,1,1
362,-334.616,7.27475,1,1,1
363,-335.86,7.24226,1,1,1
364,-337.112,7.20852,1,1,1
365,-338.365,7.17871,1,1,1
366,-339.609,7.14778,1,1,1
367,-340.848,7.11479,1,1,1
368,-342.084,7.08426,1,1,1
369,-343.309,7.05394,1,1,1
370,-344.523,7.02416,1,1,1
371,-345.721,6.9913,1,1,1
372,-346.908,6.95732,1,1,1
373,-348.081,6.92348,1,1,1
374,-349.24,6.89124,1,1,1
375,-350.385,6.86042,1,1,1
376,-351.51,6.83235,1,1,1
377,-352.618,6.80116,1,1,1
378,-353.708,6.76839,1,1,1
379,-354.782,6.7359,1,1,1
380,-355.834,6.69994,1,1,1
381,-356.878,6.6633,1,1,1
382,-357.919,6.62678,1,1,1
383,-358.963,6.58962,1,1,1
384,-360.001,6.55243,1,1,1
385,-361.033,6.51532,1,1,1
386,-362.046,6.47691,1,1,1
387,-363.041,6.43569,1,1,1
388,-364.015,6.39553,1,1,1
389,-364.949,6.36778,1,1,1
390,-365.856,6.34508,1,1,1
391,-366.742,6.32493,1,1,1
392,-367.601,6.31496,1,1,1
393,-368.438,6.30707,1,1,1
394,-369.245,6.3165,1,1,1
395,-370.026,6.33438,1,1,1
396,-370.781,6.38396,1,1,1
397,-371.506,6.4548,1,1,1
398,-372.193,6.53468,1,1,1
399,-372.866,6.64857,1,1,1
400,-373.502,6.76783,1,1,1
401,-374.126,6.92795,1,1,1
402,-374.725,7.10935,1,1,1
403,-375.28,7.29005,1,1,1
404,-375.844,7.51928,1,1,1
405,-376.363,7.74189,1,1,1
