i,x,z,recall_naive,recall_naive_sc,recall_rerank
221,-2.5422,249.111,1,0,1
222,-2.54094,249.857,1,0,1
223,-2.5354,250.61,1,0,1
224,-2.52926,251.371,1,0,1
225,-2.52948,252.145,1,0,1
226,-2.53441,252.929,1,0,1
227,-2.53173,253.716,1,0,1
228,-2.52283,254.511,1,0,1
229,-2.51689,255.306,1,0,1
230,-2.50891,256.112,1,0,1
231,-2.49585,256.93,1,0,1
232,-2.47644,257.758,1,0,1
233,-2.45191,258.593,1,0,1
234,-2.42627,259.43,1,0,1
235,-2.40183,260.269,1,0,1
236,-2.37745,261.103,1,0,1
237,-2.34791,261.94,1,0,1
238,-2.31559,262.779,1,0,1
239,-2.28274,263.621,1,0,1
240,-2.24929,264.463,1,0,1
241,-2.21167,265.303,1,0,1
242,-2.16903,266.146,1,0,1
243,-2.1206,266.989,1,0,1
244,-2.07093,267.834,1,0,1
245,-2.02015,268.682,1,0,1
246,-1.97234,269.529,1,0,1
247,-1.92383,270.382,1,0,1
248,-1.87569,271.234,1,0,1
249,-1.82945,272.089,1,0,1
250,-1.78334,272.943,1,0,1
251,-1.7412,273.795,1,0,1
252,-1.70084,274.651,1,0,1
253,-1.66066,275.503,1,0,1
254,-1.62267,276.354,1,0,1
255,-1.58558,277.204,1,0,1
256,-1.55063,278.052,1,0,1
257,-1.51786,278.897,1,0,1
258,-1.48931,279.735,1,0,1
259,-1.46624,280.569,1,0,1
260,-1.44776,281.39,1,0,1
261,-1.43189,282.203,1,0,1
262,-1.41905,283.004,1,0,1
263,-1.41209,283.788,1,0,1
264,-1.41125,284.555,1,0,1
265,-1.41432,285.305,1,0,1
266,-1.41778,286.036,1,0,1
267,-1.42342,286.744,1,0,1
268,-1.43582,287.433,1,0,1
269,-1.45444,288.101,1,0,1
270,-1.47765,288.751,1,0,1
271,-1.50637,289.389,1,0,1
272,-1.54562,290.017,1,0,1
273,-1.59716,290.628,1,0,1
274,-1.66504,291.23,1,0,1
275,-1.74238,291.806,1,0,1
276,-1.83449,292.379,1,0,1
277,-1.94299,292.937,1,0,1
278,-2.068,293.468,1,0,1
279,-2.20954,293.998,1,0,1
280,-2.3679,294.512,1,0,1
281,-2.54338,294.988,1,0,1
282,-2.73939,295.467,1,0,1
283,-2.94905,295.902,1,0,1
284,-3.17854,296.349,1,0,1
285,-3.42557,296.783,1,0,1
286,-3.68733,297.164,1,0,1
287,-3.96896,297.563,1,0,1
288,-4.26856,297.944,1,0,1
289,-4.58632,298.262,1,0,1
290,-4.92265,298.6,1,0,1
291,-5.27032,298.869,1,0,1
292,-5.63558,299.167,1,0,1
293,-6.01439,299.434,1,0,1
294,-6.40439,299.609,1,0,1
295,-6.80887,299.805,1,0,1
296,-7.2164,299.975,1,0,1
297,-7.62009,300.062,1,0,1
298,-8.02723,300.181,1,0,1
299,-8.43615,300.22,1,0,1
300,-8.84975,300.287,1,0,1
301,-9.27029,300.329,1,0,1
302,-9.69619,300.284,1,0,1
303,-10.136,300.271,1,0,1
304,-10.5813,300.229,1,0,1
305,-11.0311,300.097,1,0,1
306,-11.4879,299.994,1,0,1
307,-11.9432,299.798,1,0,1
308,-12.4029,299.633,1,0,1
309,-12.8598,299.434,1,0,1
310,-13.3109,299.143,1,0,1
311,-13.7634,298.874,1,0,1
312,-14.2125,298.522,1,0,1
313,-14.6631,298.181,1,0,1
314,-15.1162,297.802,1,0,1
315,-15.5692,297.36,1,0,1
316,-16.0243,296.918,1,0,1
317,-16.4706,296.401,1,0,1
318,-16.9039,295.877,1,0,1
319,-17.3224,295.284,1,0,1
320,-17.7292,294.684,1,0,1
321,-18.1234,294.047,1,0,1
322,-18.5053,293.35,1,0,1
323,-18.872,292.636,1,0,1
324,-19.2138,291.863,1,0,1
325,-19.5385,291.079,1,0,1
326,-19.8455,290.241,1,0.125,1
327,-20.1292,289.39,1,0.25,1
328,-20.3818,288.505,1,0.375,1
329,-20.6125,287.568,1,0.5,1
330,-20.8116,286.621,1,0.5,1
331,-20.9774,285.632,1,0.5,1
332,-21.1166,284.63,1,0.5,1
333,-21.2269,283.593,1,0.375,1
334,-21.307,282.521,1,0.375,1
335,-21.3587,281.431,1,0.25,1
336,-21.3836,280.311,1,0.25,1
337,-21.3772,279.173,1,1,1
338,-21.3456,278.007,1,1,1
339,-21.2898,276.829,1,1,1
340,-21.2092,275.639,1,1,1
341,-21.1119,274.431,1,1,1
342,-21.0019,273.207,1,1,1
343,-20.8862,271.963,1,0.75,1
344,-20.7768,270.705,1,0.625,1
345,-20.6659,269.428,1,0.375,1
346,-20.5552,268.136,1,0.25,1
347,-20.4476,266.831,1,0,1
348,-20.3459,265.51,1,0,1
349,-20.2497,264.179,1,0,1
350,-20.1563,262.848,1,0,1
351,-20.0709,261.517,1,0,0.875
352,-19.9933,260.19,1,0,1
353,-19.9213,258.85,1,0,0.875
354,-19.8553,257.511,1,0,1
355,-19.7967,256.17,1,0.125,1
356,-19.7459,254.824,1,0.25,0.875
357,-19.7034,253.475,1,0.375,1
358,-19.6682,252.123,1,0.375,0.875
359,-19.6393,250.773,1,0.375,1
360,-19.6137,249.416,1,0.25,1
361,-19.5903,248.064,1,0.375,1
362,-19.5693,246.706,1,0.5,1
363,-19.5513,245.338,1,0.625,1
364,-19.538,243.97,1,0.625,1
365,-19.5267,242.596,0.125,0.625,0.5
366,-19.5138,241.222,0,0.5,0.75
367,-19.5032,239.839,0,0.375,0.875
368,-19.4932,238.458,0,0.5,1
369,-19.481,237.073,0,0.375,1
370,-19.4667,235.684,0,0.5,1
371,-19.4501,234.291,0,0.375,1
372,-19.4304,232.893,0,0.5,1
373,-19.4066,231.492,0,0.625,1
374,-19.3813,230.091,0,0.75,1
375,-19.3556,228.688,0,0.875,1
376,-19.3324,227.283,0,1,1
377,-19.3094,225.871,0,1,1
378,-19.2882,224.454,0,0.875,1
379,-19.2653,223.034,0,0.875,1
380,-19.241,221.611,0,1,1
381,-19.2149,220.186,0,1,1
382,-19.1907,218.756,0,1,1
383,-19.1647,217.328,0.375,0.875,1
384,-19.1405,215.892,1,0.5,1
385,-19.1149,214.452,1,0.5,1
386,-19.084,213.011,1,0.5,1
387,-19.0532,211.57,1,0.5,1
388,-19.0221,210.124,1,0.5,1
389,-18.9904,208.672,1,0.5,1
390,-18.9602,207.219,1,0.625,1
391,-18.9279,205.758,1,0.625,1
392,-18.8961,204.295,1,0.625,1
393,-18.8648,202.832,1,0.625,1
394,-18.8371,201.368,1,0.75,1
395,-18.809,199.909,1,0.75,1
396,-18.7808,198.44,0.75,1,1
397,-18.7519,196.976,0.75,1,1
398,-18.7236,195.515,0.5,1,1
399,-18.6972,194.056,0.375,1,1
400,-18.6712,192.6,0.375,1,1
401,-18.648,191.144,0.25,1,1
402,-18.6285,189.691,0.125,1,1
403,-18.6104,188.243,0.125,1,1
404,-18.5941,186.794,0.125,0.875,1
405,-18.5769,185.352,0.125,0.875,1
406,-18.5605,183.909,0.25,0.75,1
407,-18.546,182.469,0.25,0.75,1
408,-18.5334,181.032,0.5,0.625,1
409,-18.5232,179.601,0.625,0.5,1
410,-18.5152,178.175,0.625,0.5,1
411,-18.5107,176.751,1,0.375,1
412,-18.5102,175.337,1,0.375,1
413,-18.5133,173.93,1,0.375,1
414,-18.5183,172.537,1,0.25,1
415,-18.5267,171.156,1,0.125,1
416,-18.5371,169.792,1,0.125,1
417,-18.5517,168.447,1,0.25,1
418,-18.5681,167.126,1,0.125,1
419,-18.587,165.822,1,0.125,1
420,-18.605,164.539,1,0.125,1
421,-18.6254,163.279,1,0.125,1
422,-18.6444,162.047,1,0.125,1
423,-18.6621,160.837,1,0.125,1
424,-18.6821,159.653,1,0.125,1
425,-18.7004,158.493,1,0.125,1
426,-18.7172,157.36,1,0.125,1
427,-18.7334,156.25,1,0.125,1
428,-18.7489,155.169,1,0.25,1
429,-18.7623,154.117,1,0.25,1
430,-18.7779,153.088,1,0.25,1
431,-18.7924,152.087,1,0.375,1
432,-18.8044,151.111,1,0.375,1
433,-18.8164,150.162,1,0.5,1
434,-18.8274,149.24,1,0.5,1
435,-18.8377,148.339,1,0.5,1
436,-18.8475,147.461,1,0.625,1
437,-18.8548,146.599,1,0.75,1
438,-18.8628,145.754,1,0.75,1
439,-18.8738,144.922,1,0.75,1
440,-18.8824,144.104,1,0.875,1
441,-18.8863,143.302,0.75,1,1
442,-18.892,142.52,0.625,1,1
443,-18.9013,141.752,0.375,1,1
444,-18.9087,140.993,0.25,1,1
445,-18.9135,140.242,0.125,1,1
446,-18.9195,139.499,0.125,1,1
447,-18.9268,138.765,0.125,1,1
448,-18.9351,138.044,0.125,1,1
449,-18.9444,137.33,0,1,1
450,-18.9546,136.621,0,1,1
451,-18.9643,135.917,0,1,1
452,-18.9737,135.216,0,1,1
453,-18.9791,134.517,0,1,1
454,-18.9831,133.82,0,1,1
455,-18.991,133.124,0,1,1
456,-19.0039,132.429,0,1,1
457,-19.0082,131.74,0,1,1
458,-19.0074,131.06,0,1,1
459,-19.0117,130.377,0,1,1
460,-19.0266,129.693,0,1,1
461,-19.0298,128.995,0,1,1
462,-19.0297,128.287,0,1,1
463,-19.0329,127.564,0,1,1
464,-19.0369,126.832,0,1,1
465,-19.0409,126.09,0,1,1
466,-19.0431,125.339,0,1,1
467,-19.0406,124.575,0,1,1
468,-19.034,123.793,0,1,1
469,-19.0261,122.991,1,1,1
470,-19.0174,122.172,1,1,1
471,-19.0079,121.337,1,1,1
472,-18.9955,120.489,1,1,1
473,-18.9811,119.622,1,1,1
474,-18.9624,118.74,1,1,1
475,-18.9409,117.841,1,1,1
476,-18.9125,116.921,1,1,1
477,-18.8816,115.984,1,1,1
478,-18.8457,115.028,1,1,0.875
479,-18.8074,114.057,1,0.875,1
480,-18.7626,113.072,1,0.625,1
481,-18.711,112.07,1,0.375,1
482,-18.6547,111.05,1,0,1
483,-18.5927,110.01,1,0,1
484,-18.5267,108.955,1,0,1
485,-18.4584,107.885,1,0,1
486,-18.3897,106.796,1,0,1
487,-18.3238,105.693,1,0,1
488,-18.2568,104.562,1,0,1
489,-18.1872,103.411,1,0,1
490,-18.1174,102.246,1,0,1
491,-18.045,101.074,1,0,1
492,-17.972,99.8817,1,0,1
493,-17.8976,98.6718,1,0,1
494,-17.825,97.4478,1,0,1
495,-17.7537,96.2086,1,0,1
496,-17.6842,94.9527,1,0,1
497,-17.6127,93.6775,1,0,1
498,-17.5437,92.3932,1,0,1
499,-17.4771,91.0903,1,0,1
500,-17.41,89.7748,1,0,1
501,-17.3507,88.4541,1,0,1
502,-17.2933,87.1097,1,0,1
503,-17.2398,85.7375,1,0,1
504,-17.1883,84.3517,1,0,1
505,-17.1385,82.9564,1,0,1
506,-17.0909,81.5532,1,0,1
507,-17.0483,80.1265,1,0,1
508,-17.0091,78.6838,1,0,1
509,-16.9736,77.2278,1,0,1
510,-16.9389,75.7575,1,0,1
511,-16.9054,74.2844,0.625,0.125,1
512,-16.8736,72.8087,0.125,0.25,1
513,-16.8449,71.3345,0.125,0.125,1
514,-16.8211,69.8619,0.125,0.125,1
515,-16.7985,68.394,0.25,0.25,1
516,-16.7792,66.9246,0.125,0.125,1
517,-16.7602,65.4569,0.125,0.125,1
518,-16.7413,63.9872,0.125,0.125,1
519,-16.7237,62.5225,0.125,0.125,1
520,-16.7074,61.0593,0.125,0.125,1
521,-16.6926,59.5885,0.125,0.125,1
522,-16.6773,58.1185,0.25,0.25,1
523,-16.6607,56.651,0.375,0.25,1
524,-16.6429,55.1885,0.375,0.25,1
525,-16.6229,53.7352,0.375,0.25,1
526,-16.6009,52.277,0.375,0.25,1
527,-16.5778,50.8207,0.625,0.375,1
528,-16.5545,49.3668,0.5,0.5,1
529,-16.5315,47.9114,0.5,0.625,1
530,-16.5059,46.4611,0.625,0.75,1
531,-16.4782,45.0138,0.5,0.875,1
532,-16.4517,43.5757,0.375,1,1
533,-16.4254,42.137,0.25,1,1
534,-16.4018,40.6979,0.25,1,1
535,-16.38,39.2618,0.125,1,1
536,-16.3568,37.8248,0.125,1,1
537,-16.3325,36.3968,0.125,1,1
538,-16.3076,34.97,0.125,1,1
539,-16.2847,33.5444,0.125,1,1
540,-16.264,32.1247,0.125,1,1
541,-16.2461,30.7078,0.25,0.875,1
542,-16.2299,29.2847,0.5,0.75,1
543,-16.2128,27.8676,0.5,0.75,1
544,-16.1949,26.4574,0.625,0.625,1
545,-16.1748,25.0502,0.625,0.75,1
546,-16.1536,23.6461,0.75,0.625,1
547,-16.1341,22.2484,0.875,0.625,1
548,-16.1162,20.8566,0.875,0.75,1
549,-16.1004,19.4725,0.75,0.625,1
550,-16.0866,18.0884,0.875,0.625,1
551,-16.0726,16.7084,0.875,0.75,1
552,-16.0573,15.333,0.875,0.75,1
553,-16.0404,13.9623,0.75,0.625,1
554,-16.0196,12.595,0.625,0.5,1
555,-15.9999,11.2215,0.625,0.625,1
556,-15.9818,9.853,0.625,0.75,1
557,-15.9675,8.48738,0.75,0.75,1
558,-15.9576,7.1228,0.75,0.875,1
559,-15.9496,5.76379,0.625,0.875,1
560,-15.9388,4.40032,0.75,0.75,1
561,-15.9259,3.03892,0.875,0.75,1
562,-15.9092,1.6761,0.75,0.875,1
563,-15.8896,0.308944,0.875,0.75,1
564,-15.8712,-1.06317,0.875,0.875,1
565,-15.854,-2.43652,0.875,0.875,1
566,-15.8384,-3.81359,0.875,0.75,1
567,-15.8232,-5.19233,0.875,0.75,1
568,-15.8082,-6.57647,0.875,0.875,1
569,-15.7912,-7.96603,0.875,0.875,1
570,-15.7739,-9.35714,0.875,0.875,1
571,-15.7559,-10.7552,0.875,0.875,1
572,-15.7385,-12.1499,0.875,0.875,1
573,-15.7223,-13.5475,0.875,0.875,1
574,-15.7058,-14.951,1,1,1
575,-15.6909,-16.3591,1,1,1
576,-15.6752,-17.7644,1,1,1
577,-15.6595,-19.1735,1,1,1
578,-15.6435,-20.5842,1,1,1
579,-15.6299,-22.0039,1,1,1
580,-15.6178,-23.4244,1,1,1
581,-15.606,-24.845,1,1,1
582,-15.5903,-26.2678,0.875,0.875,1
583,-15.5733,-27.688,0.875,0.875,1
584,-15.554,-29.1154,0.875,0.875,1
585,-15.5368,-30.5478,0.875,0.875,1
586,-15.5214,-31.9731,0.875,0.875,1
587,-15.5077,-33.3961,0.875,0.875,1
588,-15.4933,-34.82,0.875,0.875,1
589,-15.4766,-36.2445,0.875,0.875,1
590,-15.4609,-37.6656,0.875,0.875,1
591,-15.4441,-39.0822,0.875,0.875,1
592,-15.4267,-40.499,0.875,0.875,1
593,-15.4093,-41.9139,0.875,0.875,1
594,-15.3925,-43.3226,0.875,0.875,1
595,-15.3752,-44.7246,1,1,1
596,-15.357,-46.1304,1,1,1
597,-15.3378,-47.538,1,1,1
598,-15.3171,-48.944,1,1,1
599,-15.2972,-50.3466,1,1,1
600,-15.277,-51.7485,1,1,1
601,-15.2568,-53.1527,1,1,1
602,-15.2375,-54.5479,0.875,0.875,1
603,-15.2177,-55.9495,0.875,0.875,1
604,-15.1995,-57.3521,0.875,0.875,1
605,-15.1841,-58.7514,0.875,0.875,1
606,-15.1701,-60.1507,0.875,0.875,1
607,-15.157,-61.5494,0.875,0.875,1
608,-15.1423,-62.9515,0.875,0.875,1
609,-15.128,-64.3508,0.875,0.875,1
610,-15.1134,-65.7507,0.875,0.875,1
611,-15.1012,-67.1465,0.875,0.875,1
612,-15.0914,-68.5388,0.875,0.875,1
613,-15.083,-69.9346,0.875,0.875,1
614,-15.0745,-71.3233,1,1,1
615,-15.0644,-72.7084,1,1,1
616,-15.0538,-74.0953,1,1,1
617,-15.0432,-75.4762,1,1,1
618,-15.0308,-76.8564,1,1,1
619,-15.0168,-78.2265,1,1,1
620,-14.9983,-79.5932,1,1,1
621,-14.9793,-80.9536,0.875,0.875,1
622,-14.9596,-82.3173,0.875,0.875,1
623,-14.9413,-83.6805,0.875,0.875,1
624,-14.9247,-85.0349,0.875,0.875,1
625,-14.9082,-86.384,0.875,0.875,1
626,-14.8919,-87.7267,1,1,1
627,-14.874,-89.0704,1,1,1
628,-14.8566,-90.408,1,1,1
629,-14.8392,-91.7411,1,1,1
630,-14.8243,-93.0767,1,1,1
631,-14.8108,-94.4004,1,1,1
632,-14.798,-95.7244,0.875,0.875,1
633,-14.787,-97.0455,1,1,1
634,-14.776,-98.3634,1,1,1
635,-14.767,-99.6766,1,1,1
636,-14.7585,-100.984,1,1,1
637,-14.7518,-102.29,1,1,1
638,-14.7441,-103.593,1,1,1
639,-14.7396,-104.892,1,0.875,1
640,-14.7342,-106.186,1,0.75,1
641,-14.7307,-107.473,1,0.75,1
642,-14.7282,-108.763,1,0.75,1
643,-14.7273,-110.046,1,0.625,1
644,-14.7256,-111.329,1,0.625,1
645,-14.7248,-112.605,1,0.75,1
646,-14.7215,-113.877,1,0.75,1
647,-14.7196,-115.148,1,0.75,1
648,-14.7178,-116.411,1,0.875,1
649,-14.7158,-117.669,1,1,1
650,-14.7128,-118.924,1,1,1
651,-14.7098,-120.173,1,1,1
652,-14.7057,-121.414,1,1,1
653,-14.7029,-122.645,1,1,1
654,-14.7005,-123.867,1,1,1
655,-14.6988,-125.082,1,1,1
656,-14.6983,-126.287,1,1,1
657,-14.6985,-127.485,1,1,1
658,-14.7012,-128.67,1,1,1
659,-14.7061,-129.845,1,1,1
660,-14.7123,-131.009,1,1,1
661,-14.719,-132.162,1,1,1
662,-14.7249,-133.3,1,1,1
663,-14.7333,-134.417,1,1,1
664,-14.7431,-135.514,1,1,1
665,-14.7462,-136.594,1,1,1
666,-14.7523,-137.654,1,1,1
667,-14.7585,-138.687,1,1,1
668,-14.7647,-139.696,1,1,1
669,-14.7736,-140.676,1,1,1
670,-14.7849,-141.631,1,1,1
671,-14.7974,-142.556,1,1,1
672,-14.8085,-143.452,1,1,1
673,-14.818,-144.321,1,1,1
674,-14.8233,-145.155,1,1,1
675,-14.8188,-145.963,1,1,1
676,-14.7976,-146.744,1,1,1
677,-14.7546,-147.499,1,1,1
678,-14.6882,-148.225,1,1,1
679,-14.5993,-148.926,1,1,1
680,-14.492,-149.595,1,1,1
681,-14.3642,-150.225,1,1,1
682,-14.2131,-150.833,1,1,1
683,-14.0365,-151.416,1,1,1
684,-13.8334,-151.95,1,1,1
685,-13.6085,-152.477,1,1,1
686,-13.3604,-152.95,1,1,1
687,-13.0824,-153.424,1,1,1
688,-12.7772,-153.874,1,1,1
689,-12.4465,-154.267,1,1,1
690,-12.0933,-154.666,1,1,1
691,-11.7165,-155.033,1,1,1
692,-11.3181,-155.331,1,1,1
693,-10.9011,-155.63,1,1,1
694,-10.4659,-155.856,1,1,1
695,-10.0204,-156.083,1,1,1
696,-9.56712,-156.278,1,1,1
697,-9.10629,-156.406,1,1,1
698,-8.64203,-156.539,1,1,1
699,-8.1744,-156.635,1,1,1
700,-7.69941,-156.663,1,1,1
701,-7.22146,-156.69,1,1,1
702,-6.73417,-156.651,1,1,1
703,-6.24316,-156.617,1,1,1
704,-5.75124,-156.544,1,1,1
705,-5.26192,-156.394,1,1,1
706,-4.77901,-156.244,1,1,1
707,-4.30543,-156.024,1,1,1
708,-3.83834,-155.808,1,1,1
709,-3.37534,-155.554,1,1,1
710,-2.92242,-155.221,1,1,1
711,-2.48057,-154.891,1,1,1
712,-2.05796,-154.484,1,1,1
713,-1.65388,-154.079,1,1,1
714,-1.26849,-153.64,1,1,1
715,-0.898358,-153.141,1,1,1
716,-0.551078,-152.632,1,1,1
717,-0.226137,-152.061,1,1,1
718,0.0623072,-151.484,1,1,1
719,0.323482,-150.88,1,1,1
720,0.552355,-150.217,1,1,1
