i,x,z,recall_naive,recall_naive_sc,recall_rerank
280,69.0105,141.866,1,0.25,1
281,69.1879,142.66,1,0.125,1
282,69.3598,143.451,1,0,1
283,69.5326,144.235,1,0,1
284,69.6942,145.028,1,0,1
285,69.8446,145.83,1,0,1
286,69.9928,146.634,1,0,1
287,70.1315,147.44,1,0,1
288,70.2574,148.241,1,0,1
289,70.3798,149.033,1,0,1
290,70.508,149.82,1,0,1
291,70.6341,150.615,1,0,1
292,70.7533,151.422,1,0,1
293,70.857,152.237,1,0,1
294,70.9526,153.049,1,0,1
295,71.0522,153.855,1,0,1
296,71.1483,154.665,1,0,1
297,71.2367,155.483,1,0,1
298,71.3061,156.308,1,0,1
299,71.3684,157.136,1,0,1
300,71.4308,157.959,1,0,1
301,71.4907,158.78,1,0,1
302,71.5456,159.602,1,0,1
303,71.5921,160.421,1,0,1
304,71.6275,161.238,1,0,1
305,71.665,162.055,1,0,1
306,71.7056,162.889,1,0,1
307,71.7396,163.729,1,0,1
308,71.7754,164.564,1,0,1
309,71.8113,165.387,1,0,1
310,71.8557,166.201,1,0,1
311,71.8891,167.019,1,0,1
312,71.9015,167.846,1,0,1
313,71.9145,168.681,1,0,1
314,71.9307,169.517,1,0,1
315,71.9442,170.358,1,0,1
316,71.9504,171.201,1,0,1
317,71.9471,172.038,1,0,1
318,71.9442,172.867,1,0,1
319,71.9461,173.699,1,0,1
320,71.9224,174.552,1,0,1
321,71.8808,175.411,1,0,1
322,71.8381,176.266,1,0,1
323,71.8005,177.11,1,0,1
324,71.7593,177.948,1,0,1
325,71.705,178.785,1,0,1
326,71.66,179.632,1,0,1
327,71.6294,180.489,1,0,1
328,71.5867,181.351,1,0,1
329,71.5382,182.214,1,0,1
330,71.4958,183.069,1,0,1
331,71.4516,183.918,1,0,1
332,71.4196,184.763,1,0,1
333,71.3899,185.611,1,0,1
334,71.3413,186.471,1,0,1
335,71.284,187.333,1,0,1
336,71.2292,188.182,1,0,1
337,71.1826,189.02,1,0,1
338,71.1368,189.856,1,0,1
339,71.0758,190.695,1,0,1
340,71.0196,191.536,1,0,1
341,70.9643,192.373,1,0,1
342,70.9082,193.208,1,0,1
343,70.8473,194.04,1,0,1
344,70.7912,194.863,1,0,1
345,70.7322,195.676,1,0,1
346,70.6708,196.49,1,0,1
347,70.6291,197.196,1,0,1
348,70.5873,197.903,1,0,1
349,70.5456,198.609,1,0,1
350,70.5038,199.316,1,0,1
351,70.462,200.022,1,0,1
352,70.4203,200.728,1,0,1
353,70.3785,201.434,1,0,1
354,70.3367,202.142,1,0,1
355,70.2949,202.848,1,0.125,1
356,70.2531,203.555,1,0,1
357,70.2113,204.261,1,0,1
358,70.1695,204.967,1,0,1
359,70.1277,205.673,1,0.125,1
360,70.0859,206.379,1,0,1
361,70.0441,207.086,1,0,1
362,69.999,207.797,1,0.125,1
363,69.9861,208.445,1,0.125,1
364,69.9831,209.093,1,0,0.875
365,69.9946,209.74,1,0.125,1
366,70.0078,210.376,1,0.125,1
367,70.0156,211.014,1,0.125,1
368,70.0195,211.65,1,0.125,0.875
369,70.0261,212.296,1,0.125,1
370,70.0304,212.945,1,0.125,1
371,70.0303,213.602,1,0.25,1
372,70.0176,214.252,1,0.125,1
373,70.0079,214.903,1,0.25,1
374,70.0064,215.556,1,0.25,1
375,70.0132,216.217,1,0.25,1
376,70.0061,216.893,1,0.25,1
377,69.9828,217.579,1,0.375,1
378,69.9721,218.271,1,0.25,1
379,69.9676,218.964,1,0.375,1
380,69.9565,219.646,1,0.375,1
381,69.9344,220.317,1,0.375,1
382,69.9402,220.97,1,0.375,1
383,69.9605,221.625,1,0.375,1
384,69.9728,222.305,1,0.375,1
385,69.9812,222.992,1,0.375,1
386,69.9843,223.672,1,0.5,1
387,69.9816,224.354,1,0.375,1
388,69.9854,225.028,1,0.5,1
389,69.9861,225.713,1,0.5,1
390,69.9819,226.399,1,0.5,1
391,69.9695,227.09,1,0.5,1
392,69.9612,227.773,1,0.5,1
393,69.9492,228.454,1,0.5,1
394,69.9386,229.126,1,0.625,1
395,69.9243,229.793,1,0.625,1
396,69.9072,230.454,1,0.5,1
397,69.8863,231.112,1,0.5,1
398,69.8714,231.769,1,0.625,1
399,69.8598,232.418,1,0.625,1
400,69.8445,233.041,1,0.625,1
401,69.8271,233.65,1,0.5,1
402,69.8102,234.248,1,0.5,1
403,69.801,234.818,1,0.5,1
404,69.7828,235.366,1,0.625,1
405,69.755,235.897,1,0.5,1
406,69.7146,236.417,1,0.5,1
407,69.6641,236.932,1,0.625,1
408,69.603,237.437,1,0.625,1
409,69.5209,237.943,1,0.625,1
410,69.4254,238.442,1,0.625,1
411,69.315,238.92,1,0.625,1
412,69.1851,239.395,1,0.75,1
413,69.0222,239.832,1,0.875,1
414,68.8464,240.277,1,0.875,1
415,68.6478,240.709,1,1,1
416,68.415,241.093,1,1,1
417,68.1661,241.479,1,1,1
418,67.8991,241.849,1,1,1
419,67.6094,242.162,1,1,1
420,67.3183,242.493,1,1,1
421,67.0089,242.81,1,1,1
422,66.6729,243.07,1,1,1
423,66.3322,243.344,1,1,1
424,65.9825,243.591,1,1,1
425,65.621,243.785,1,1,1
426,65.2601,243.992,1,1,1
427,64.8978,244.184,1,1,1
428,64.5204,244.32,1,1,1
429,64.1403,244.474,1,1,1
430,63.7305,244.572,1,1,1
431,63.3085,244.683,1,1,1
432,62.8675,244.773,1,1,1
433,62.4053,244.825,1,1,1
434,61.9397,244.884,1,1,1
435,61.4589,244.926,1,1,1
436,60.962,244.941,1,1,1
437,60.4615,244.954,1,1,1
438,59.9474,244.952,1,1,1
439,59.4218,244.946,1,1,1
440,58.8856,244.928,1,1,1
441,58.3354,244.902,1,1,1
442,57.7712,244.876,1,1,1
443,57.1924,244.85,1,1,1
444,56.596,244.824,1,1,1
445,55.9811,244.798,1,1,1
446,55.3482,244.771,1,1,1
447,54.694,244.744,1,1,1
448,54.0213,244.718,1,1,1
449,53.3377,244.676,1,1,1
450,52.6504,244.605,1,1,1
451,51.9441,244.528,1,1,1
452,51.2067,244.461,1,1,1
453,50.452,244.391,1,1,1
454,49.6673,244.334,1,1,1
455,48.8681,244.285,1,1,1
456,48.0581,244.235,1,1,1
457,47.2245,244.189,1,1,1
458,46.3819,244.141,1,1,1
459,45.5151,244.101,1,1,1
460,44.6501,244.056,1,1,1
461,43.782,244.016,1,1,1
462,42.9218,243.969,1,1,1
463,42.0601,243.927,1,1,1
464,41.1934,243.884,1,1,1
465,40.3166,243.84,1,1,1
466,39.4483,243.794,1,1,1
467,38.579,243.742,1,1,1
468,37.7069,243.722,1,1,1
469,36.832,243.702,1,1,1
470,35.9653,243.664,1,1,1
471,35.0949,243.63,1,1,1
472,34.2278,243.584,1,1,1
473,33.3419,243.541,1,1,1
474,32.4729,243.489,1,1,1
475,31.5925,243.441,1,1,1
476,30.7198,243.393,1,1,1
477,29.8519,243.348,1,1,1
478,28.9871,243.315,1,1,1
479,28.1245,243.285,1,1,1
480,27.2642,243.258,1,1,1
481,26.4145,243.23,1,1,1
482,25.5631,243.208,1,1,1
483,24.724,243.175,1,1,1
484,23.8807,243.139,1,1,1
485,23.0472,243.114,1,1,1
486,22.2104,243.091,1,1,1
487,21.3812,243.055,1,1,1
488,20.5554,243.017,1,1,1
489,19.7363,242.98,1,1,1
490,18.9255,242.94,1,1,1
491,18.1165,242.898,1,1,1
492,17.3111,242.85,1,1,1
493,16.5023,242.799,1,1,1
494,15.7015,242.743,1,1,1
495,14.9018,242.683,1,1,1
496,14.1084,242.612,1,1,1
497,13.3226,242.536,1,1,1
498,12.542,242.455,1,1,1
499,11.7708,242.377,1,1,1
500,11.0091,242.296,1,1,1
501,10.2581,242.218,1,1,1
502,9.51512,242.143,1,1,1
503,8.78779,242.07,1,1,1
504,8.07728,241.997,1,1,1
505,7.38188,241.929,1,1,1
506,6.70009,241.865,1,1,1
507,6.03215,241.805,1,1,1
508,5.37656,241.749,1,1,1
509,4.73979,241.696,1,1,1
510,4.11442,241.647,1,1,1
511,3.50502,241.606,1,1,1
512,2.90781,241.566,1,1,1
513,2.32591,241.524,1,1,1
514,1.76007,241.484,1,1,1
515,1.21304,241.449,1,1,1
516,0.684853,241.422,1,1,1
517,0.170335,241.399,1,1,1
518,-0.324785,241.379,1,1,1
519,-0.804697,241.362,1,1,1
520,-1.26729,241.346,1,1,1
521,-1.71713,241.331,1,1,1
522,-2.14706,241.322,1,1,1
523,-2.55969,241.318,1,1,1
524,-2.95733,241.318,1,1,1
525,-3.33505,241.321,1,1,1
526,-3.69369,241.329,1,1,1
527,-4.03811,241.338,1,1,1
528,-4.3627,241.348,1,1,1
529,-4.66357,241.357,1,1,1
530,-4.94315,241.365,1,1,1
531,-5.19561,241.375,1,1,1
532,-5.42348,241.387,1,1,1
533,-5.61774,241.399,1,1,1
534,-5.78798,241.411,1,1,1
535,-5.93561,241.421,1,1,1
536,-6.05518,241.429,1,1,1
537,-6.14894,241.436,1,1,1
538,-6.22444,241.442,1,1,1
539,-6.29222,241.448,1,1,1
540,-6.34761,241.453,1,1,1
541,-6.39191,241.458,1,1,1
542,-6.4219,241.459,1,1,1
543,-6.44103,241.457,1,1,1
544,-6.44834,241.456,1,1,1
545,-6.44588,241.456,1,1,1
546,-6.44144,241.456,1,1,1
547,-6.44112,241.456,1,1,1
548,-6.44116,241.459,1,1,1
549,-6.43993,241.463,1,1,1
550,-6.43573,241.468,1,1,1
551,-6.43523,241.473,1,1,1
552,-6.44044,241.483,1,1,1
553,-6.44932,241.488,1,1,1
554,-6.46235,241.494,1,1,1
555,-6.48061,241.498,1,1,1
556,-6.50242,241.502,1,1,1
557,-6.52834,241.506,1,1,1
558,-6.56026,241.508,1,1,1
559,-6.60386,241.509,1,1,1
560,-6.66274,241.512,1,1,1
561,-6.74249,241.516,1,1,1
562,-6.84121,241.523,1,1,1
563,-6.96056,241.53,1,1,1
564,-7.09925,241.542,1,1,1
565,-7.25677,241.556,1,1,1
566,-7.43398,241.575,1,1,1
567,-7.6273,241.598,1,1,1
568,-7.83498,241.623,1,1,1
569,-8.05573,241.661,1,1,1
570,-8.29317,241.705,1,1,1
571,-8.54086,241.76,1,1,1
572,-8.79333,241.821,1,1,1
573,-9.05063,241.891,1,1,1
574,-9.31672,241.985,1,1,1
575,-9.58823,242.097,1,1,1
576,-9.86361,242.208,1,1,1
577,-10.1481,242.351,1,1,1
578,-10.4371,242.485,1,1,1
579,-10.7277,242.662,1,1,1
580,-11.0146,242.859,1,1,1
581,-11.2959,243.047,1,1,1
582,-11.5662,243.294,1,1,1
583,-11.8278,243.565,1,1,1
584,-12.0792,243.81,1,1,1
585,-12.3177,244.122,1,1,1
586,-12.5484,244.407,1,1,1
587,-12.7665,244.771,1,1,1
588,-12.9699,245.164,1,1,1
589,-13.1523,245.535,1,1,1
590,-13.3183,245.98,1,1,1
591,-13.4696,246.441,1,1,1
592,-13.6027,246.887,1,1,1
593,-13.7224,247.382,1,1,1
594,-13.8281,247.877,1,1,1
595,-13.919,248.423,1,1,1
596,-13.9936,248.989,1,1,1
597,-14.0575,249.558,1,1,1
598,-14.1035,250.169,1,1,1
599,-14.1424,250.776,1,1,1
600,-14.1762,251.406,1,1,1
601,-14.2109,252.058,1,1,1
602,-14.2404,252.724,1,1,1
603,-14.2647,253.405,1,1,1
604,-14.2873,254.103,1,1,1
605,-14.3071,254.817,1,1,1
606,-14.3289,255.544,1,1,1
607,-14.3497,256.29,1,1,1
608,-14.3758,257.055,1,1,1
609,-14.3996,257.838,1,1,1
610,-14.4226,258.632,1,1,1
611,-14.4473,259.441,1,1,1
612,-14.4714,260.263,1,1,1
613,-14.4989,261.094,1,1,1
614,-14.5287,261.943,1,1,1
615,-14.5616,262.808,1,1,1
616,-14.5916,263.692,1,1,1
617,-14.6231,264.586,1,1,1
618,-14.6528,265.492,1,1,1
619,-14.6815,266.404,1,1,1
620,-14.7087,267.323,1,1,1
621,-14.7398,268.254,1,1,1
622,-14.7756,269.199,1,1,1
623,-14.8142,270.162,1,1,1
624,-14.8583,271.135,1,1,1
625,-14.9015,272.122,1,1,1
626,-14.944,273.126,1,1,1
627,-14.9735,274.135,1,1,1
628,-15.0059,275.142,1,1,1
629,-15.0353,276.156,1,1,1
630,-15.0695,277.176,1,1,1
631,-15.1029,278.208,1,1,1
632,-15.1409,279.245,1,1,1
633,-15.1752,280.294,1,1,1
634,-15.2156,281.346,1,1,1
635,-15.2574,282.398,1,1,1
636,-15.2972,283.446,1,1,1
637,-15.3412,284.498,1,1,1
638,-15.3859,285.556,1,1,1
639,-15.4366,286.62,1,1,1
640,-15.4844,287.685,1,1,1
641,-15.5356,288.751,1,1,1
642,-15.5858,289.811,1,1,1
643,-15.6383,290.866,1,1,1
644,-15.6874,291.915,1,1,1
645,-15.7362,292.96,1,1,1
646,-15.7874,293.998,1,1,1
647,-15.8349,295.036,1,1,1
648,-15.8853,296.072,1,1,1
649,-15.9356,297.107,1,1,1
650,-15.9911,298.139,1,1,1
651,-16.047,299.166,1,1,1
652,-16.1029,300.191,1,1,1
653,-16.1619,301.217,1,1,1
654,-16.2197,302.246,1,1,1
655,-16.2771,303.274,1,1,1
656,-16.3343,304.294,1,1,1
657,-16.3897,305.314,1,1,1
658,-16.4463,306.336,1,1,1
659,-16.5034,307.356,1,1,1
660,-16.5597,308.378,1,1,1
661,-16.613,309.4,1,1,1
662,-16.6663,310.43,1,1,1
663,-16.7094,311.459,1,1,1
664,-16.7503,312.49,1,1,1
665,-16.7963,313.525,1,1,1
666,-16.8393,314.563,1,1,1
667,-16.8839,315.608,1,1,1
668,-16.9269,316.656,1,1,1
669,-16.9723,317.709,1,1,1
670,-17.0222,318.769,1,1,1
671,-17.0691,319.832,1,1,1
672,-17.1184,320.893,1,1,1
673,-17.1721,321.966,1,1,1
674,-17.2237,323.046,1,1,1
675,-17.2817,324.127,1,1,1
676,-17.3388,325.211,1,1,1
677,-17.3959,326.294,1,1,1
678,-17.4544,327.375,1,1,1
679,-17.5089,328.452,1,1,1
680,-17.5616,329.524,1,1,1
681,-17.6142,330.594,1,1,1
682,-17.6671,331.662,1,1,1
683,-17.719,332.731,1,1,1
684,-17.7759,333.803,1,1,1
685,-17.8359,334.873,1,1,1
686,-17.9004,335.939,1,1,1
687,-17.9596,336.995,1,1,1
688,-18.0179,338.047,1,1,1
689,-18.072,339.098,1,1,1
690,-18.1284,340.134,1,1,1
691,-18.1846,341.163,1,1,1
692,-18.2397,342.181,1,1,1
693,-18.2956,343.192,1,1,1
694,-18.3462,344.192,1,1,1
695,-18.3982,345.184,1,1,1
696,-18.4531,346.169,1,1,1
697,-18.5118,347.144,1,1,1
698,-18.5725,348.106,1,1,1
699,-18.6326,349.056,1,1,1
700,-18.6926,349.997,1,1,1
701,-18.7551,350.925,1,1,1
702,-18.8177,351.841,1,1,1
703,-18.8767,352.738,1,1,1
704,-18.9323,353.619,1,1,1
705,-18.9865,354.488,1,1,1
706,-19.039,355.339,1,1,1
707,-19.0844,356.172,1,1,1
708,-19.1249,356.982,1,1,1
709,-19.1617,357.77,1,1,1
710,-19.1908,358.545,1,1,1
711,-19.2209,359.289,1,1,1
712,-19.2538,360.012,1,1,1
713,-19.2815,360.709,1,1,1
714,-19.3104,361.378,1,1,1
715,-19.3379,362.022,1,1,1
716,-19.3649,362.648,1,1,1
717,-19.39,363.254,1,1,1
718,-19.4126,363.842,1,1,1
719,-19.4354,364.405,1,1,1
720,-19.4583,364.946,1,1,1
721,-19.4822,365.457,1,1,1
722,-19.5129,365.947,1,1,1
723,-19.5524,366.417,1,1,1
724,-19.5957,366.876,1,1,1
725,-19.6499,367.322,1,1,1
726,-19.7169,367.756,1,1,1
727,-19.7976,368.193,1,1,1
728,-19.8922,368.628,1,1,1
729,-19.992,369.044,1,1,1
730,-20.1115,369.471,1,1,1
731,-20.2521,369.892,1,1,1
732,-20.4131,370.267,1,1,1
733,-20.5964,370.662,1,1,1
734,-20.7918,371.054,1,1,1
735,-20.9945,371.39,1,1,1
736,-21.2259,371.758,1,1,1
737,-21.4873,372.119,1,1,1
738,-21.7679,372.412,1,1,1
739,-22.0739,372.767,1,1,1
740,-22.4001,373.114,1,1,1
741,-22.7404,373.381,1,1,1
742,-23.1166,373.7,1,1,1
743,-23.5142,373.923,1,1,1
744,-23.9314,374.2,1,1,1
745,-24.3704,374.457,1,1,1
746,-24.8287,374.589,1,1,1
747,-25.3119,374.775,1,1,1
748,-25.8066,374.935,1,1,1
749,-26.3138,374.998,1,1,1
750,-26.8491,375.103,1,1,1
751,-27.406,375.153,1,1,1
752,-27.969,375.108,1,1,1
753,-28.5413,375.089,1,1,1
754,-29.1219,375.033,1,1,1
755,-29.7222,374.987,1,1,1
756,-30.3316,374.93,1,1,1
757,-30.9465,374.862,1,1,1
758,-31.5615,374.789,1,1,1
759,-32.1786,374.714,1,1,1
760,-32.8073,374.646,1,1,1
761,-33.456,374.582,1,1,1
762,-34.1246,374.519,1,1,1
763,-34.8065,374.454,1,1,1
764,-35.494,374.385,1,1,1
765,-36.1925,374.312,1,1,1
766,-36.9022,374.237,1,1,1
767,-37.6243,374.163,1,1,1
768,-38.3603,374.089,1,1,1
769,-39.1112,374.017,1,1,1
