i,x,z,recall_naive,recall_naive_sc,recall_rerank
110,-3.09227,100.582,1,1,1
111,-3.1324,101.12,1,1,1
112,-3.1624,101.636,1,1,1
113,-3.18249,102.131,1,1,1
114,-3.19672,102.604,1,1,1
115,-3.20197,103.055,1,1,1
116,-3.19818,103.487,1,1,1
117,-3.18267,103.907,1,1,1
118,-3.15688,104.319,1,1,1
119,-3.11616,104.719,1,1,1
120,-3.06183,105.116,1,1,1
121,-2.99391,105.498,1,1,1
122,-2.91142,105.878,1,1,1
123,-2.81389,106.24,1,1,1
124,-2.69944,106.603,1,1,1
125,-2.57078,106.944,1,1,1
126,-2.43175,107.285,1,1,1
127,-2.27936,107.617,1,1,1
128,-2.10939,107.927,1,1,1
129,-1.92149,108.235,1,1,1
130,-1.72022,108.515,1,1,1
131,-1.50675,108.794,1,1,1
132,-1.28283,109.05,1,1,1
133,-1.04701,109.31,1,1,1
134,-0.797227,109.549,1,1,1
135,-0.530716,109.791,1,1,1
136,-0.246636,110.016,1,1,1
137,0.0557837,110.206,1,1,1
138,0.374458,110.404,1,1,1
139,0.705109,110.568,1,1,1
140,1.04953,110.73,1,1,1
141,1.40813,110.857,1,1,1
142,1.7741,110.988,1,1,1
143,2.14892,111.103,1,1,1
144,2.53314,111.185,1,1,1
145,2.93463,111.266,1,1,1
146,3.3507,111.318,1,1,1
147,3.78382,111.364,1,1,1
148,4.22727,111.402,1,1,1
149,4.69076,111.447,1,1,1
150,5.17344,111.49,1,1,1
151,5.67265,111.518,1,1,1
152,6.19294,111.527,1,1,1
153,6.72852,111.518,1,1,1
154,7.28232,111.5,1,1,1
155,7.85534,111.49,1,1,1
156,8.44766,111.482,1,1,1
157,9.06575,111.462,1,1,1
158,9.70845,111.433,1,1,1
159,10.3653,111.412,1,1,1
160,11.0417,111.398,1,1,1
161,11.7305,111.391,1,1,1
162,12.4406,111.377,1,1,1
163,13.1636,111.361,1,1,1
164,13.9022,111.345,1,1,1
165,14.6583,111.336,1,1,1
166,15.4238,111.324,1,1,1
167,16.2008,111.309,1,1,1
168,16.981,111.294,1,1,1
169,17.7675,111.276,1,1,1
170,18.5654,111.252,1,1,1
171,19.3715,111.225,1,1,1
172,20.1879,111.207,1,1,1
173,21.0056,111.189,1,1,1
174,21.8275,111.169,1,1,1
175,22.6584,111.15,1,1,1
176,23.4968,111.137,1,1,1
177,24.3382,111.128,1,1,1
178,25.1821,111.111,1,1,1
179,26.0272,111.099,1,1,1
180,26.8655,111.087,1,1,1
181,27.6965,111.067,1,1,1
182,28.5175,111.042,1,1,1
183,29.3403,111.019,1,1,1
184,30.1718,110.996,1,1,1
185,31.0029,110.973,1,1,1
186,31.8244,110.95,1,1,1
187,32.6373,110.931,1,1,1
188,33.4496,110.915,1,1,1
189,34.2556,110.896,1,1,1
190,35.0597,110.874,1,1,1
191,35.8595,110.852,1,1,1
192,36.6557,110.832,1,1,1
193,37.4503,110.812,1,1,1
194,38.2406,110.788,1,1,1
195,39.0235,110.76,1,1,1
196,39.8044,110.731,1,1,1
197,40.5755,110.698,1,1,1
198,41.3483,110.662,1,1,1
199,42.1159,110.626,1,1,1
200,42.8761,110.594,1,1,1
201,43.6256,110.563,1,1,1
202,44.359,110.533,1,1,1
203,45.0737,110.502,1,1,1
204,45.7787,110.472,1,1,1
205,46.4792,110.441,1,1,1
206,47.1765,110.412,1,1,1
207,47.8711,110.382,1,1,1
208,48.5656,110.348,1,1,1
209,49.254,110.315,1,1,1
210,49.9395,110.289,1,1,1
211,50.6236,110.263,1,1,1
212,51.2989,110.229,1,1,1
213,51.9717,110.195,1,1,1
214,52.6411,110.164,1,1,1
215,53.3068,110.132,1,1,1
216,53.9664,110.084,1,1,1
217,54.6275,110.029,1,1,1
218,55.2967,109.976,1,1,1
219,55.9687,109.923,1,1,1
220,56.6451,109.86,1,1,0.875
221,57.3246,109.792,1,1,0
222,58.0125,109.725,1,1,0
223,58.7092,109.653,1,1,0
224,59.4186,109.576,1,1,0
225,60.1424,109.503,1,1,0
226,60.8681,109.43,1,1,0
227,61.5965,109.351,1,1,0
228,62.3294,109.265,1,1,0
229,63.07,109.174,1,1,0
230,63.8146,109.091,1,1,0
231,64.5634,109.014,1,1,0
232,65.3156,108.934,1,1,0
233,66.0597,108.857,1,1,0
234,66.8058,108.791,1,1,0
235,67.5462,108.72,1,1,0
236,68.2857,108.648,1,1,0
237,69.0248,108.567,1,1,0
238,69.7701,108.483,1,1,0
239,70.5194,108.398,1,1,0
240,71.2741,108.316,1,1,0
241,72.0277,108.228,1,1,0
242,72.787,108.144,1,1,0
243,73.5516,108.056,1,1,0
244,74.323,107.966,1,1,0
245,75.0981,107.874,1,1,0
246,75.8789,107.783,1,1,0
247,76.6636,107.685,1,1,0
248,77.4543,107.582,1,1,0
249,78.2494,107.483,1,1,0
250,79.0466,107.378,1,1,0
251,79.8488,107.269,1,1,0
252,80.6562,107.159,1,1,0
253,81.4741,107.049,1,1,0
254,82.2975,106.933,1,1,0
255,83.1285,106.823,1,1,0
256,83.9628,106.716,1,1,0
257,84.8016,106.609,1,1,0
258,85.6502,106.499,1,1,0
259,86.4992,106.39,1,1,0
260,87.3488,106.286,1,1,0
261,88.1956,106.18,1,1,0
262,89.0433,106.076,1,1,0
263,89.8949,105.978,1,1,0
264,90.7563,105.879,1,1,0
265,91.6216,105.777,1,1,0
266,92.4873,105.675,1,1,0
267,93.3471,105.574,1,1,0
268,94.2111,105.475,1,1,0
269,95.0744,105.372,1,1,0
270,95.9365,105.268,1,1,0
271,96.7909,105.166,1,1,0
272,97.6459,105.065,1,1,0
273,98.4989,104.97,1,1,0
274,99.352,104.878,1,1,0
275,100.202,104.788,1,1,0
276,101.043,104.696,1,1,0
277,101.878,104.606,1,1,0
278,102.708,104.511,1,1,0
279,103.536,104.414,1,1,0
280,104.361,104.315,1,1,0
281,105.178,104.216,1,1,0
282,105.991,104.117,1,1,0
283,106.798,104.021,1,1,0
284,107.603,103.926,1,1,0
285,108.401,103.83,1,1,0
286,109.192,103.731,1,1,0
287,109.977,103.631,1,1,0
288,110.757,103.531,1,1,0
289,111.535,103.427,1,1,0
290,112.308,103.32,1,1,0
291,113.078,103.211,1,1,0
292,113.842,103.109,1,1,0
293,114.599,103.004,1,1,0
294,115.357,102.887,1,1,0
295,116.117,102.766,1,1,0
296,116.883,102.65,1,1,0
297,117.639,102.533,1,1,0
298,118.386,102.411,1,1,0.125
299,119.131,102.295,1,1,0.125
300,119.873,102.178,1,1,0.125
301,120.611,102.053,1,1,0.25
302,121.346,101.931,1,1,0.375
303,122.079,101.812,1,1,0.375
304,122.813,101.684,1,1,0.5
305,123.547,101.547,1,1,0.625
306,124.273,101.408,1,1,0.625
307,124.997,101.269,1,1,0.75
308,125.712,101.126,1,1,0.875
309,126.425,100.975,1,1,1
310,127.132,100.811,1,1,1
311,127.837,100.64,1,1,1
312,128.537,100.456,1,1,1
313,129.235,100.265,1,1,1
314,129.927,100.066,1,1,1
315,130.618,99.8568,1,1,1
316,131.304,99.642,1,1,1
317,131.986,99.4321,1,1,1
318,132.668,99.2161,1,1,1
319,133.345,98.9927,1,1,1
320,134.017,98.7678,1,1,1
321,134.687,98.5535,1,1,1
322,135.347,98.3406,1,1,1
323,136.005,98.1349,1,1,1
324,136.66,97.9265,1,1,1
325,137.316,97.7184,1,1,1
326,137.966,97.5118,1,1,1
327,138.607,97.3144,1,1,1
328,139.243,97.1198,1,1,1
329,139.873,96.9265,1,1,1
330,140.503,96.7389,1,1,1
331,141.13,96.5545,1,1,1
332,141.752,96.3771,1,1,1
333,142.369,96.2044,1,1,1
334,142.983,96.0345,1,1,1
335,143.594,95.8635,1,1,1
336,144.202,95.6956,1,1,1
337,144.801,95.539,1,1,1
338,145.393,95.3907,1,1,1
339,145.98,95.2441,1,1,1
340,146.565,95.0991,1,1,1
341,147.143,94.965,1,1,1
342,147.725,94.8416,1,1,1
343,148.302,94.7184,1,1,1
344,148.878,94.6023,1,1,1
345,149.451,94.4979,1,1,1
346,150.022,94.4044,1,1,1
347,150.593,94.3247,1,1,1
348,151.16,94.251,1,1,1
349,151.729,94.1997,1,1,1
350,152.294,94.1654,1,1,1
351,152.854,94.1421,1,1,1
352,153.415,94.1304,1,1,1
353,153.973,94.1276,1,1,1
354,154.533,94.1327,1,1,1
355,155.089,94.1393,1,1,1
356,155.647,94.138,1,1,1
357,156.196,94.1206,1,1,1
358,156.743,94.0931,1,1,1
359,157.285,94.0524,1,1,1
360,157.821,94.0073,1,1,1
361,158.353,93.9601,1,1,1
362,158.879,93.9068,1,1,1
363,159.401,93.8382,1,1,1
364,159.916,93.7572,1,1,1
365,160.431,93.6692,1,1,1
366,160.939,93.5782,1,1,1
367,161.435,93.4852,1,1,1
368,161.931,93.3862,1,1,1
369,162.418,93.2763,1,1,1
370,162.899,93.161,1,1,1
371,163.379,93.0499,1,1,1
372,163.854,92.9387,1,1,1
373,164.332,92.8353,1,1,1
374,164.806,92.7289,1,1,1
375,165.278,92.6226,1,1,1
376,165.744,92.5132,1,1,1
377,166.209,92.412,1,1,1
378,166.675,92.2996,1,1,1
379,167.149,92.187,1,1,1
380,167.633,92.0695,1,1,0.875
381,168.125,91.9461,1,1,0.875
382,168.622,91.8103,1,1,0.875
383,169.126,91.6684,1,1,0.75
384,169.639,91.5263,1,1,0.875
385,170.158,91.3812,1,1,0.75
386,170.683,91.2259,1,1,0.875
387,171.214,91.0624,1,1,0.75
388,171.748,90.8965,1,1,0.75
389,172.29,90.7348,1,1,0.75
390,172.837,90.5691,1,1,0.75
391,173.387,90.397,1,1,0.75
392,173.933,90.2159,1,1,0.75
393,174.481,90.0352,1,1,0.75
394,175.029,89.8625,1,1,0.75
395,175.574,89.6877,1,1,0.75
396,176.116,89.5135,1,1,0.875
397,176.658,89.341,1,1,0.875
398,177.198,89.1739,1,1,1
399,177.737,89.009,1,1,1
400,178.272,88.8461,1,1,1
401,178.797,88.6899,1,1,1
402,179.316,88.5396,1,1,1
403,179.825,88.3945,1,1,1
404,180.322,88.2556,1,1,1
405,180.808,88.1232,1,1,1
406,181.282,87.9937,1,1,1
407,181.743,87.8686,1,1,1
408,182.186,87.7535,1,1,1
409,182.612,87.6509,1,1,1
410,183.026,87.5615,1,1,1
411,183.432,87.482,1,1,1
412,183.833,87.4098,1,1,1
413,184.232,87.3486,1,1,1
414,184.623,87.2937,1,1,1
415,185.02,87.2561,1,1,1
416,185.413,87.2336,1,1,1
417,185.804,87.2315,1,1,1
418,186.194,87.2442,1,1,1
419,186.57,87.2633,1,1,1
420,186.952,87.2978,1,1,1
421,187.332,87.3403,1,1,1
422,187.697,87.3858,1,1,1
423,188.069,87.4519,1,1,1
424,188.424,87.5259,1,1,1
425,188.788,87.6192,1,1,1
426,189.155,87.7286,1,1,1
427,189.51,87.8462,1,1,1
428,189.882,87.9926,1,1,1
429,190.234,88.1573,1,1,1
430,190.601,88.3538,1,1,1
431,190.949,88.5541,1,1,1
432,191.32,88.7816,1,1,1
433,191.693,89.0323,1,1,1
434,192.042,89.2922,1,1,1
435,192.411,89.6005,1,1,1
436,192.748,89.9295,1,1,1
437,193.103,90.2964,1,1,1
438,193.454,90.6845,1,1,1
439,193.78,91.0878,1,1,1
440,194.121,91.5289,1,1,1
441,194.438,91.9889,1,1,1
442,194.764,92.4855,1,1,1
443,195.072,93.0074,1,1,1
444,195.378,93.549,1,1,1
445,195.684,94.1217,1,1,1
446,195.976,94.7115,1,1,1
447,196.272,95.3271,1,1,1
448,196.562,95.957,1,1,1
449,196.852,96.6074,1,1,1
450,197.137,97.2774,1,1,1
451,197.418,97.9701,1,1,1
452,197.69,98.6823,1,1,1
453,197.95,99.4111,1,1,1
454,198.207,100.16,1,1,1
455,198.462,100.926,1,1,1
456,198.716,101.703,1,1,1
457,198.972,102.487,1,1,1
458,199.242,103.284,1,1,1
459,199.517,104.093,1,1,1
460,199.798,104.914,1,1,1
461,200.083,105.745,1,1,1
462,200.371,106.591,1,1,1
463,200.661,107.444,1,1,0.875
464,200.955,108.306,1,1,0.75
465,201.252,109.169,1,1,0.5
466,201.55,110.032,1,1,0.375
467,201.848,110.893,1,1,0.125
468,202.151,111.754,1,1,0
469,202.454,112.621,1,1,0
470,202.757,113.487,1,1,0
471,203.059,114.35,1,1,0
472,203.364,115.214,1,0.625,0.375
473,203.665,116.082,1,0.125,0.875
474,203.984,117,1,0,1
475,204.266,117.82,1,0,1
476,204.563,118.69,1,0,1
477,204.858,119.562,1,0,1
478,205.151,120.437,1,0,1
479,205.445,121.309,1,0,1
480,205.735,122.179,1,0,1
481,206.023,123.049,1,0,1
482,206.312,123.92,1,0,1
483,206.599,124.79,1,0,1
484,206.881,125.657,1,0,1
485,207.162,126.52,1,0,1
486,207.441,127.377,1,0,1
487,207.712,128.226,1,0,1
488,207.98,129.071,1,0,1
489,208.243,129.908,1,0,1
490,208.502,130.736,1,0,1
491,208.751,131.553,1,0,0.875
492,208.997,132.35,1,0,1
493,209.239,133.144,1,0,1
494,209.465,133.899,1,0,1
495,209.687,134.654,1,0,0.875
496,209.905,135.39,1,0,0.875
497,210.115,136.111,1,0,0.875
498,210.316,136.813,1,0,0.75
499,210.505,137.493,1,0,0.75
500,210.684,138.15,1,0,0.75
501,210.853,138.781,1,0,0.75
502,211.015,139.387,1,0,0.625
503,211.168,139.969,1,0,0.625
504,211.315,140.528,1,0,0.625
505,211.456,141.062,1,0,0.5
506,211.592,141.577,1,0,0.5
507,211.724,142.072,1,0,0.5
508,211.848,142.554,1,0,0.5
509,211.968,143.023,1,0,0.375
510,212.088,143.49,1,0,0.375
511,212.202,143.94,1,0,0.375
512,212.315,144.396,1,0,0.375
513,212.419,144.849,1,0,0.25
514,212.509,145.296,1,0,0.25
515,212.587,145.739,1,0,0.25
516,212.644,146.171,1,0,0.25
517,212.693,146.609,1,0,0.25
518,212.728,147.044,1,0,0.25
519,212.735,147.467,1,0,0.25
520,212.736,147.897,1,0,0.25
521,212.698,148.309,1,0,0.25
522,212.655,148.728,1,0,0.125
523,212.594,149.14,1,0,0.125
524,212.491,149.528,1,0,0.125
525,212.395,149.931,1,0,0.125
526,212.253,150.305,1,0,0.125
527,212.12,150.688,1,0,0.125
528,211.968,151.061,1,0,0.125
529,211.765,151.398,1,0,0.125
530,211.571,151.74,1,0,0.25
531,211.328,152.041,1,0,0.25
532,211.1,152.351,1,0,0.25
533,210.858,152.646,1,0,0.25
534,210.571,152.9,1,0,0.25
535,210.304,153.167,1,0,0.375
536,209.986,153.386,1,0,0.375
537,209.69,153.61,1,0,0.5
538,209.384,153.816,1,0,0.5
539,209.036,153.976,1,0,0.625
540,208.71,154.128,1,0,0.625
541,208.345,154.238,1,0,0.75
542,208.004,154.357,1,0,0.875
543,207.629,154.447,1,0,1
544,207.27,154.537,1,0,1
545,206.903,154.612,1,0,1
546,206.514,154.664,1,0,1
547,206.137,154.727,1,0,1
548,205.743,154.786,1,0,1
549,205.343,154.84,1,0,1
550,204.924,154.869,1,0,1
551,204.498,154.895,1,0,1
552,204.055,154.916,1,0,1
553,203.602,154.948,1,0,1
554,203.136,154.982,1,0,1
555,202.653,155.003,1,0,1
556,202.15,155.02,1,0,1
557,201.62,155.019,1,0,1
558,201.071,155.005,1,0,1
559,200.504,154.98,1,0,1
560,199.92,154.957,1,0,1
561,199.318,154.934,1,0,1
562,198.697,154.91,1,0,1
563,198.057,154.885,1,0,1
564,197.401,154.857,1,0,1
565,196.723,154.826,1,0,1
566,196.029,154.796,1,0,1
567,195.317,154.772,1,0,1
568,194.586,154.754,1,0,1
569,193.837,154.749,1,0,1
570,193.071,154.75,1,0,1
571,192.285,154.76,1,0,1
572,191.485,154.779,1,0,1
573,190.669,154.809,1,0,1
574,189.835,154.851,1,0,1
575,188.985,154.903,1,0,1
576,188.123,154.966,1,0,1
577,187.254,155.041,1,0,1
578,186.382,155.122,1,0,1
579,185.506,155.21,1,0,1
580,184.63,155.303,1,0,1
581,183.754,155.401,1,0,1
582,182.877,155.503,1,0,1
583,181.999,155.604,1,0,1
584,181.114,155.705,1,0,1
585,180.229,155.806,1,0,1
586,179.34,155.906,1,0,1
587,178.45,156.008,1,0,1
588,177.558,156.111,1,0,1
589,176.665,156.218,1,0,1
590,175.773,156.324,1,0,1
591,174.881,156.428,1,0,1
592,173.987,156.532,1,0,1
593,173.098,156.639,1,0,1
594,172.211,156.746,1,0,1
595,171.32,156.849,1,0,1
596,170.423,156.953,1,0,1
597,169.532,157.058,1,0,1
598,168.641,157.161,1,0,1
599,167.749,157.264,1,0,1
600,166.857,157.368,1,0,1
601,165.965,157.472,1,0,1
602,165.077,157.577,1,0,1
603,164.166,157.688,1,0,1
604,163.305,157.795,1,0,1
605,162.423,157.906,1,0,1
606,161.544,158.015,1,0,1
607,160.668,158.127,1,0,1
608,159.791,158.237,1,0,1
609,158.917,158.348,1,0,1
610,158.045,158.461,1,0,1
611,157.173,158.573,1,0,1
612,156.307,158.686,1,0,1
613,155.435,158.799,1,0,1
614,154.57,158.914,1,0,1
615,153.702,159.03,1,0,1
616,152.83,159.144,1,0,1
617,151.954,159.259,1,0,1
618,151.075,159.379,1,0,1
619,150.19,159.501,1,0,1
620,149.301,159.622,1,0,1
621,148.418,159.744,1,0,1
622,147.523,159.874,1,0,1
623,146.626,160.006,1,0,1
624,145.726,160.131,1,0,1
625,144.824,160.257,1,0,1
626,143.922,160.391,1,0,1
627,143.007,160.517,1,0,1
628,142.09,160.64,1,0,1
629,141.169,160.768,1,0,1
630,140.245,160.894,1,0,1
631,139.316,161.019,1,0,1
632,138.373,161.138,1,0,1
633,137.441,161.249,1,0,1
634,136.497,161.358,1,0,1
635,135.547,161.464,1,0,1
636,134.595,161.56,1,0,1
637,133.636,161.656,1,0,1
638,132.677,161.749,1,0,1
639,131.711,161.841,1,0,1
640,130.741,161.936,1,0,1
641,129.767,162.034,1,0,1
642,128.789,162.129,1,0,1
643,127.789,162.224,1,0,1
644,126.824,162.314,1,0,1
645,125.847,162.403,1,0,1
646,124.87,162.489,1,0,1
647,123.895,162.576,1,0,1
648,122.923,162.663,1,0,1
649,121.952,162.748,1,0,1
650,120.983,162.833,1,0,1
651,120.011,162.917,1,0,1
652,119.04,162.998,1,0,1
653,118.068,163.082,1,0,1
654,117.096,163.165,1,0,1
655,116.126,163.248,1,0,1
656,115.153,163.332,1,0,1
657,114.183,163.418,1,0,1
658,113.213,163.504,1,0,1
659,112.241,163.591,1,0,1
660,111.271,163.676,1,0,1
661,110.299,163.762,1,0,1
662,109.33,163.845,1,0,1
663,108.36,163.93,1,0,1
664,107.386,164.015,1,0,1
665,106.417,164.101,1,0,1
666,105.445,164.185,1,0,1
667,104.478,164.269,1,0,1
668,103.509,164.353,1,0,1
669,102.541,164.435,1,0,1
670,101.572,164.514,1,0,1
671,100.608,164.594,1,0,1
672,99.6444,164.672,1,0,1
673,98.6801,164.752,1,0,1
674,97.7162,164.836,1,0,1
675,96.7447,164.928,1,0,1
676,95.7795,165.025,1,0,1
677,94.8134,165.123,1,0,1
678,93.8493,165.223,1,0,1
679,92.8865,165.326,1,0,1
680,91.9184,165.427,1,0,1
681,90.9521,165.53,1,0,1
682,89.9719,165.637,1,0,1
683,89.0282,165.743,1,0,1
684,88.0654,165.851,1,0,1
685,87.0961,165.963,1,0,1
686,86.1262,166.075,1,0,1
687,85.1505,166.192,1,0,1
688,84.1841,166.305,1,0,1
689,83.2161,166.418,1,0,1
690,82.2426,166.531,1,0,1
691,81.2656,166.646,1,0,1
692,80.2869,166.754,1,0,1
693,79.3118,166.863,1,0,1
694,78.3389,166.974,1,0,1
695,77.3672,167.087,1,0,1
696,76.3933,167.202,1,0,1
697,75.4097,167.314,1,0,1
698,74.4248,167.427,1,0,1
699,73.4387,167.539,1,0,1
700,72.4561,167.648,1,0,1
701,71.4726,167.755,1,0,1
702,70.4852,167.863,1,0,1
703,69.4976,167.968,1,0,1
704,68.5083,168.07,1,0,1
705,67.5198,168.168,1,0,1
706,66.5297,168.262,1,0,1
707,65.5363,168.354,1,0,1
708,64.5409,168.442,1,0,1
709,63.5437,168.53,1,0,1
710,62.5421,168.615,1,0,1
711,61.5404,168.697,1,0,1
712,60.5389,168.778,1,0,1
713,59.5393,168.859,1,0,1
714,58.5372,168.941,1,0,1
715,57.536,169.021,1,0,1
716,56.5341,169.103,1,0,1
717,55.5339,169.185,1,0,1
718,54.5342,169.265,1,0,1
719,53.5363,169.343,1,0,1
720,52.5433,169.42,1,0,1
721,51.5499,169.495,1,0,1
722,50.5616,169.567,1,0,1
723,49.5719,169.64,1,0,1
724,48.5877,169.708,1,0,1
725,47.6118,169.776,1,0,1
726,46.6355,169.84,1,0,1
727,45.6609,169.901,1,0,1
728,44.6818,169.959,1,0,1
729,43.7101,170.017,1,0,1
730,42.7442,170.072,1,0,1
731,41.7818,170.125,1,0,1
732,40.8234,170.177,1,0,1
733,39.8647,170.228,1,0,1
734,38.9072,170.278,1,0,1
735,37.953,170.328,1,0,1
736,37.0042,170.377,1,0,1
737,36.0688,170.426,1,0,1
738,35.1329,170.474,1,0,1
739,34.2079,170.519,1,0,1
740,33.29,170.561,1,0,1
741,32.3853,170.603,1,0,1
742,31.4845,170.642,1,0,1
743,30.5818,170.679,1,0,1
744,29.7044,170.713,1,0,1
745,28.8259,170.746,1,0,1
746,27.9548,170.777,1,0,1
747,27.0934,170.807,1,0,1
748,26.2444,170.834,1,0,1
749,25.4055,170.857,1,0,1
750,24.5832,170.877,1,0,1
751,23.7758,170.897,1,0,1
752,22.9862,170.916,1,0,1
753,22.2093,170.938,1,0,1
754,21.4456,170.964,1,0,1
755,20.6909,170.994,1,0,1
756,19.9443,171.028,1,0,1
757,19.2061,171.065,1,0,1
758,18.4727,171.103,1,0,1
759,17.748,171.142,1,0,1
760,17.0282,171.183,1,0,1
761,16.3141,171.228,1,0,1
762,15.6068,171.273,1,0,1
763,14.8995,171.317,1,0,1
764,14.2232,171.36,1,0,1
765,13.5455,171.404,1,0,1
766,12.8758,171.447,1,0,1
767,12.2162,171.492,1,0,1
768,11.5681,171.54,1,0,1
769,10.9339,171.588,1,0,1
770,10.3137,171.638,1,0,1
771,9.70917,171.687,1,0,1
772,9.12053,171.74,1,0,1
773,8.55146,171.796,1,0,1
774,7.99864,171.854,1,0,1
775,7.46175,171.909,1,0,1
776,6.93851,171.966,1,0,1
777,6.43264,172.024,1,0,1
778,5.9412,172.09,1,0,1
779,5.46164,172.156,1,0,1
780,4.99536,172.228,1,0,1
781,4.54199,172.299,1,0,1
782,4.1011,172.376,1,0,1
783,3.67436,172.461,1,0,1
784,3.26275,172.549,1,0,1
785,2.86458,172.644,1,0,1
786,2.47555,172.739,1,0,1
787,2.10015,172.84,1,0,1
788,1.73714,172.944,1,0,1
789,1.3941,173.061,1,0,1
790,1.0667,173.186,1,0,1
791,0.749034,173.313,1,0,1
792,0.435287,173.449,1,0,1
793,0.124488,173.585,1,0,1
794,-0.194002,173.743,1,0,1
795,-0.481995,173.905,1,0,1
796,-0.774407,174.082,1,0,1
797,-1.05628,174.26,1,0,1
798,-1.32486,174.457,1,0,1
799,-1.58099,174.666,1,0,0.875
800,-1.82705,174.866,1,0,0.875
801,-2.06539,175.092,1,0,0.75
802,-2.29897,175.308,1,0,0.625
803,-2.53316,175.557,1,0,0.5
804,-2.7621,175.809,1,0,0.375
805,-2.984,176.102,1,0,0.25
806,-3.19765,176.414,1,1,0.875
807,-3.40846,176.72,1,1,1
808,-3.61363,177.056,1,1,1
