i,x,z,recall_naive,recall_naive_sc,recall_rerank
818,677.435,535.575,1,1,1
819,678.291,536.248,1,1,1
820,679.144,536.921,1,1,1
821,679.999,537.593,1,1,1
822,680.845,538.259,1,1,1
823,681.677,538.914,1,1,1
824,682.508,539.569,1,1,1
825,683.338,540.222,1,1,1
826,684.166,540.875,1,1,1
827,684.992,541.527,1,1,1
828,685.818,542.178,1,1,1
829,686.643,542.829,1,1,1
830,687.479,543.488,1,1,1
831,688.319,544.151,1,1,1
832,689.16,544.816,1,1,1
833,690,545.478,1,1,1
834,690.839,546.142,1,1,1
835,691.679,546.806,1,1,1
836,692.512,547.465,1,1,1
837,693.332,548.112,1,1,1
838,694.153,548.759,1,1,1
839,694.973,549.406,1,1,1
840,695.794,550.051,1,1,1
841,696.617,550.697,1,1,1
842,697.438,551.342,1,1,1
843,698.26,551.986,1,1,1
844,699.092,552.637,1,1,1
845,699.932,553.294,1,1,1
846,700.772,553.952,1,1,1
847,701.612,554.61,1,1,1
848,702.45,555.266,1,1,1
849,703.29,555.925,1,1,1
850,704.122,556.578,1,1,1
851,704.945,557.224,1,1,1
852,705.767,557.869,1,1,1
853,706.59,558.515,1,1,1
854,707.412,559.16,1,1,1
855,708.233,559.806,1,1,1
856,709.054,560.45,1,1,1
857,709.876,561.096,1,1,1
858,710.71,561.75,1,1,1
859,711.551,562.409,1,1,1
860,712.394,563.07,1,1,1
861,713.235,563.731,1,1,1
862,714.077,564.392,1,1,1
863,714.915,565.051,1,1,1
864,715.749,565.707,1,1,1
865,716.569,566.351,1,1,1
866,717.393,566.997,1,1,1
867,718.217,567.642,1,1,1
868,719.042,568.288,1,1,1
869,719.866,568.932,1,1,1
870,720.692,569.577,1,1,1
871,721.516,570.221,1,1,1
872,722.353,570.872,1,1,1
873,723.195,571.526,1,1,1
874,724.038,572.181,1,1,1
875,724.88,572.837,1,1,1
876,725.722,573.493,1,1,1
877,726.564,574.151,1,1,1
878,727.398,574.805,1,1,1
879,728.221,575.45,1,1,1
880,729.042,576.095,1,1,1
881,729.863,576.741,1,1,1
882,730.684,577.386,1,1,1
883,731.505,578.032,1,1,1
884,732.325,578.678,1,1,1
885,733.146,579.325,1,1,1
886,733.979,579.975,1,1,1
887,734.819,580.629,1,1,1
888,735.657,581.286,1,1,1
889,736.494,581.944,1,1,1
890,737.329,582.604,1,1,1
891,738.164,583.267,1,1,1
892,738.991,583.928,1,1,1
893,739.806,584.581,1,1,1
894,740.621,585.233,1,1,1
895,741.436,585.884,1,1,1
896,742.252,586.536,1,1,1
897,743.068,587.187,1,1,1
898,743.885,587.838,1,1,1
899,744.701,588.488,1,1,1
900,745.53,589.144,1,1,1
901,746.365,589.803,1,1,1
902,747.2,590.463,1,1,1
903,748.034,591.122,1,1,1
904,748.868,591.783,1,1,1
905,749.701,592.444,1,1,1
906,750.529,593.103,1,1,1
907,751.343,593.752,1,1,1
908,752.157,594.402,1,1,1
909,752.971,595.05,1,1,1
910,753.785,595.698,1,1,1
911,754.599,596.346,1,1,1
912,755.413,596.994,1,1,1
913,756.228,597.642,1,1,1
914,757.054,598.294,1,1,1
915,757.889,598.951,1,1,1
916,758.72,599.606,1,1,1
917,759.553,600.264,1,1,1
918,760.383,600.919,1,1,1
919,761.216,601.576,1,1,1
920,762.043,602.228,1,1,1
921,762.86,602.871,1,1,1
922,763.678,603.511,1,1,1
923,764.497,604.15,1,1,1
924,765.316,604.787,1,1,1
925,766.137,605.423,1,1,1
926,766.959,606.057,1,1,1
927,767.782,606.689,1,1,1
928,768.614,607.323,1,1,1
929,769.456,607.961,1,1,1
930,770.299,608.598,1,1,1
931,771.142,609.235,1,1,1
932,771.985,609.871,1,1,1
933,772.829,610.507,1,1,1
934,773.666,611.138,1,1,1
935,774.496,611.76,1,1,1
936,775.327,612.381,1,1,1
937,776.159,613,1,1,1
938,776.992,613.617,1,1,1
939,777.825,614.23,1,1,1
940,778.661,614.843,1,1,1
941,779.498,615.453,1,1,1
942,780.346,616.066,1,1,1
943,781.204,616.681,1,1,1
944,782.063,617.296,1,1,1
945,782.921,617.91,1,1,1
946,783.78,618.523,1,1,1
947,784.639,619.134,1,1,1
948,785.492,619.74,1,1,1
949,786.338,620.336,1,1,1
950,787.185,620.931,1,1,1
951,788.034,621.524,1,1,1
952,788.883,622.116,1,1,1
953,789.734,622.707,1,1,1
954,790.584,623.297,1,1,1
955,791.435,623.887,1,1,1
956,792.291,624.48,1,1,1
957,793.158,625.081,1,1,1
958,794.024,625.682,1,1,1
959,794.892,626.287,1,1,1
960,795.757,626.891,1,1,1
961,796.623,627.497,1,1,1
962,797.482,628.099,1,1,1
963,798.331,628.693,1,1,1
964,799.178,629.286,1,1,1
965,800.026,629.879,1,1,1
966,800.873,630.471,1,1,1
967,801.722,631.064,1,1,1
968,802.571,631.655,1,1,1
969,803.421,632.245,1,1,1
970,804.278,632.839,1,1,1
971,805.145,633.438,1,1,1
972,806.011,634.035,1,1,1
973,806.878,634.631,1,1,1
974,807.746,635.226,1,1,1
975,808.616,635.821,1,1,1
976,809.481,636.412,1,1,1
977,810.335,636.992,1,1,1
978,811.189,637.572,1,1,1
979,812.042,638.15,1,1,1
980,812.895,638.728,1,1,1
981,813.748,639.306,1,1,1
982,814.602,639.884,1,1,1
983,815.457,640.463,1,1,1
984,816.317,641.048,1,1,1
985,817.185,641.638,1,1,1
986,818.053,642.229,1,1,1
987,818.921,642.819,1,1,1
988,819.79,643.409,1,1,1
989,820.657,643.998,1,1,1
990,821.521,644.583,1,1,1
991,822.372,645.159,1,1,1
992,823.224,645.736,1,1,1
993,824.075,646.312,1,1,1
994,824.926,646.889,1,1,1
995,825.777,647.466,1,1,1
996,826.628,648.044,1,1,1
997,827.478,648.621,1,1,1
998,828.334,649.205,1,1,1
999,829.197,649.797,1,1,1
1000,830.06,650.388,1,1,1
1001,830.924,650.978,1,1,1
1002,831.788,651.567,1,1,1
1003,832.652,652.156,1,1,1
1004,833.513,652.741,1,1,1
1005,834.362,653.318,1,1,1
1006,835.211,653.894,1,1,1
1007,836.06,654.471,1,1,1
1008,836.907,655.048,1,1,1
1009,837.755,655.625,1,1,1
1010,838.602,656.202,1,1,1
1011,839.449,656.78,1,1,1
1012,840.3,657.364,1,1,1
1013,841.16,657.957,1,1,1
1014,842.021,658.548,1,1,1
1015,842.884,659.136,1,1,1
1016,843.747,659.721,1,1,1
1017,844.612,660.303,1,1,1
1018,845.474,660.879,1,1,1
1019,846.326,661.444,1,1,1
1020,847.178,662.009,1,1,1
1021,848.031,662.573,1,1,1
1022,848.884,663.135,1,1,1
1023,849.738,663.697,1,1,1
1024,850.591,664.257,1,1,1
1025,851.445,664.815,1,1,1
1026,852.305,665.38,1,1,1
1027,853.173,665.952,1,1,1
1028,854.045,666.522,1,1,1
1029,854.917,667.088,1,1,1
1030,855.79,667.652,1,1,1
1031,856.664,668.213,1,1,1
1032,857.535,668.769,1,1,1
1033,858.392,669.316,1,1,1
1034,859.251,669.865,1,1,1
1035,860.108,670.413,1,1,1
1036,860.967,670.962,1,1,1
1037,861.823,671.511,1,1,1
1038,862.682,672.061,1,1,1
1039,863.538,672.609,1,1,1
1040,864.398,673.162,1,1,1
1041,865.269,673.724,1,1,1
1042,866.143,674.286,1,1,1
1043,867.015,674.847,1,1,1
1044,867.89,675.407,1,1,1
1045,868.764,675.966,1,1,1
1046,869.634,676.523,1,1,1
1047,870.49,677.072,1,1,1
1048,871.345,677.62,1,1,1
1049,872.199,678.169,1,1,1
1050,873.054,678.719,1,1,1
1051,873.909,679.269,1,1,1
1052,874.764,679.819,1,1,1
1053,875.618,680.37,1,1,1
1054,876.474,680.924,1,1,1
1055,877.342,681.485,1,1,1
1056,878.21,682.046,1,1,1
1057,879.078,682.608,1,1,1
1058,879.946,683.169,1,1,1
1059,880.814,683.729,1,1,1
1060,881.679,684.288,1,1,1
1061,882.532,684.838,1,1,1
1062,883.383,685.388,1,1,1
1063,884.235,685.938,1,1,1
1064,885.086,686.488,1,1,1
1065,885.937,687.037,1,1,1
1066,886.787,687.586,1,1,1
1067,887.638,688.135,1,1,1
1068,888.492,688.687,1,1,1
1069,889.358,689.247,1,1,1
1070,890.223,689.806,1,1,1
1071,891.089,690.366,1,1,1
1072,891.953,690.925,1,1,1
1073,892.818,691.485,1,1,1
1074,893.678,692.042,1,1,1
1075,894.527,692.592,1,1,1
1076,895.374,693.141,1,1,1
1077,896.223,693.692,1,1,1
1078,897.069,694.241,1,1,1
1079,897.917,694.791,1,1,1
1080,898.764,695.342,1,1,1
1081,899.611,695.893,1,1,1
1082,900.461,696.446,1,1,1
1083,901.326,697.008,1,1,1
1084,902.189,697.57,1,1,1
1085,903.052,698.133,1,1,1
1086,903.915,698.695,1,1,1
1087,904.777,699.257,1,1,1
1088,905.634,699.816,1,1,1
1089,906.479,700.365,1,1,1
1090,907.323,700.914,1,1,1
1091,908.169,701.462,1,1,1
1092,909.015,702.01,1,1,1
1093,909.86,702.556,1,1,1
1094,910.705,703.101,1,1,1
1095,911.55,703.646,1,1,1
1096,912.4,704.193,1,1,1
1097,913.264,704.749,1,1,1
1098,914.128,705.304,1,1,1
1099,914.992,705.86,1,1,1
1100,915.857,706.416,1,1,1
1101,916.721,706.971,1,1,1
1102,917.58,707.523,1,1,1
1103,918.425,708.067,1,1,1
1104,919.27,708.609,1,1,1
1105,920.115,709.152,1,1,1
1106,920.959,709.694,1,1,1
1107,921.805,710.237,1,1,1
1108,922.651,710.78,1,1,1
1109,923.498,711.322,1,1,1
1110,924.349,711.867,1,1,1
1111,925.211,712.419,1,1,1
1112,926.074,712.97,1,1,1
1113,926.935,713.521,1,1,1
1114,927.797,714.072,1,1,1
1115,928.659,714.624,1,1,1
1116,929.517,715.173,1,1,1
1117,930.362,715.713,1,1,1
1118,931.208,716.253,1,1,1
1119,932.053,716.793,1,1,1
1120,932.898,717.332,1,1,1
1121,933.743,717.871,1,1,1
1122,934.59,718.411,1,1,1
1123,935.436,718.95,1,1,1
1124,936.285,719.491,1,1,1
1125,937.146,720.039,1,1,1
1126,938.007,720.587,1,1,1
1127,938.867,721.134,1,1,1
1128,939.728,721.681,1,1,1
1129,940.589,722.228,1,1,1
1130,941.448,722.774,1,1,1
1131,942.293,723.31,1,1,1
1132,943.139,723.847,1,1,1
1133,943.984,724.383,1,1,1
1134,944.829,724.919,1,1,1
1135,945.794,725.53,1,1,1
1136,946.639,726.066,1,1,1
1137,947.603,726.677,1,1,1
1138,948.456,727.218,1,1,1
1139,949.319,727.766,1,1,1
1140,950.181,728.314,1,1,1
1141,951.043,728.862,1,1,1
1142,951.905,729.411,1,1,1
1143,952.764,729.959,1,1,1
1144,953.615,730.501,1,1,1
1145,954.575,731.113,1,1,1
1146,955.531,731.724,1,1,1
1147,956.486,732.334,1,1,1
1148,957.438,732.943,1,1,1
1149,958.385,733.549,1,1,1
1150,959.328,734.152,1,1,1
1151,960.273,734.757,1,1,1
1152,961.221,735.366,1,1,1
1153,962.164,735.97,1,1,1
1154,963.098,736.569,1,1,1
1155,964.022,737.161,1,1,1
1156,964.933,737.745,1,1,1
1157,965.818,738.312,1,1,1
1158,966.693,738.873,1,1,1
1159,967.556,739.426,1,1,1
1160,968.411,739.975,1,1,1
1161,969.255,740.516,1,1,1
1162,970.195,741.119,1,1,1
1163,971.121,741.714,1,1,1
1164,972.043,742.306,1,1,1
1165,972.958,742.893,1,1,1
1166,973.862,743.474,1,1,1
1167,974.752,744.046,1,1,1
1168,975.624,744.607,1,1,1
1169,976.481,745.158,1,1,1
1170,977.323,745.701,1,1,1
1171,978.244,746.293,1,1,1
1172,979.149,746.876,1,1,1
1173,980.036,747.448,1,1,1
1174,980.906,748.009,1,1,1
1175,981.76,748.559,1,1,1
1176,982.679,749.152,1,1,1
1177,983.578,749.733,1,1,1
1178,984.46,750.303,1,1,1
1179,985.322,750.86,1,1,1
1180,986.237,751.452,1,1,1
1181,987.13,752.029,1,1,1
1182,987.998,752.591,1,1,1
1183,988.844,753.138,1,1,1
1184,989.733,753.712,1,1,1
1185,990.595,754.27,1,1,1
1186,991.487,754.847,1,1,1
1187,992.352,755.406,1,1,1
1188,993.243,755.982,1,1,1
1189,994.101,756.537,1,1,1
1190,994.978,757.105,1,1,1
1191,995.82,757.649,1,1,1
1192,996.676,758.203,1,1,1
1193,997.544,758.764,1,1,1
1194,998.426,759.335,1,1,1
1195,999.271,759.882,1,1,1
1196,1000.12,760.432,1,1,1
1197,1000.97,760.983,1,1,1
1198,1001.82,761.532,1,1,1
1199,1002.68,762.085,1,1,1
1200,1003.52,762.628,1,1,1
1201,1004.38,763.184,1,1,1
1202,1005.25,763.747,1,1,1
1203,1006.11,764.303,1,1,1
1204,1006.98,764.864,1,1,1
1205,1007.84,765.418,1,1,1
1206,1008.69,765.968,1,1,1
1207,1009.54,766.514,1,1,1
1208,1010.38,767.061,1,1,1
1209,1011.23,767.604,1,1,1
1210,1012.07,768.148,1,1,1
1211,1012.93,768.7,1,1,1
1212,1013.79,769.253,1,1,1
1213,1014.65,769.809,1,1,1
1214,1015.51,770.363,1,1,1
1215,1016.38,770.921,1,1,1
1216,1017.24,771.463,1,1,1
1217,1018.11,772.016,1,1,1
1218,1018.97,772.555,1,1,1
1219,1019.83,773.095,1,1,1
1220,1020.69,773.635,1,1,1
1221,1021.54,774.169,1,1,1
1222,1022.43,774.726,1,1,1
1223,1023.3,775.274,1,1,1
1224,1024.14,775.809,1,1,1
1225,1025.02,776.362,1,1,1
1226,1025.86,776.899,1,1,1
1227,1026.73,777.454,1,1,1
1228,1027.63,778.027,1,1,1
1229,1028.49,778.577,1,1,1
1230,1029.36,779.139,1,1,1
1231,1030.25,779.713,1,1,1
1232,1031.1,780.26,1,1,1
1233,1031.96,780.817,1,1,1
1234,1032.84,781.387,1,1,1
1235,1033.74,781.968,1,1,1
1236,1034.58,782.517,1,1,1
1237,1035.44,783.076,1,1,1
1238,1036.31,783.644,1,1,1
1239,1037.19,784.222,1,1,1
1240,1038.09,784.809,1,1,1
1241,1038.99,785.403,1,1,1
1242,1039.83,785.952,1,1,1
1243,1040.68,786.511,1,1,1
1244,1041.53,787.076,1,1,1
1245,1042.4,787.65,1,1,1
1246,1043.28,788.229,1,0.875,1
1247,1044.17,788.815,1,1,1
1248,1045.07,789.406,1,1,1
1249,1045.91,789.955,1,1,1
1250,1046.77,790.516,1,1,1
1251,1047.64,791.082,1,1,1
1252,1048.52,791.653,1,1,1
1253,1049.41,792.229,1,1,1
1254,1050.3,792.808,1,1,1
1255,1051.2,793.393,1,1,1
1256,1052.12,793.983,1,1,1
1257,1053.04,794.575,1,1,1
1258,1053.96,795.169,1,1,1
1259,1054.81,795.717,1,1,1
1260,1055.67,796.27,1,1,1
1261,1056.54,796.827,1,1,1
1262,1057.41,797.389,1,1,1
1263,1058.29,797.954,1,1,1
1264,1059.18,798.525,1,1,1
1265,1060.08,799.099,1,1,1
1266,1060.98,799.676,1,1,1
1267,1061.88,800.254,1,1,1
1268,1062.79,800.839,1,1,1
1269,1063.71,801.43,1,1,1
1270,1064.64,802.026,1,1,1
1271,1065.57,802.626,1,1,1
1272,1066.42,803.169,1,1,1
1273,1067.27,803.716,1,1,1
1274,1068.13,804.266,1,1,1
1275,1068.99,804.819,1,1,1
1276,1069.86,805.373,1,1,1
1277,1070.73,805.931,1,1,1
1278,1071.6,806.491,1,1,1
1279,1072.48,807.056,1,1,1
1280,1073.37,807.624,1,1,1
1281,1074.27,808.195,1,1,1
1282,1075.16,808.769,1,1,1
1283,1076.07,809.346,1,1,1
1284,1076.98,809.926,1,1,1
1285,1077.89,810.509,1,1,1
1286,1078.81,811.096,1,1,1
1287,1079.73,811.685,1,1,1
1288,1080.65,812.278,1,1,1
1289,1081.59,812.873,1,1,1
1290,1082.52,813.471,1,1,1
1291,1083.46,814.071,1,1,1
1292,1084.4,814.675,1,1,1
1293,1085.34,815.281,1,1,1
1294,1086.19,815.823,1,1,1
1295,1087.04,816.366,1,1,1
1296,1087.89,816.912,1,1,1
1297,1088.74,817.46,1,1,1
1298,1089.6,818.013,1,1,1
1299,1090.47,818.568,1,1,1
1300,1091.34,819.127,1,1,1
1301,1092.2,819.683,1,1,1
1302,1093.07,820.24,1,1,1
1303,1093.94,820.799,1,1,1
1304,1094.8,821.359,1,1,1
1305,1095.67,821.917,1,1,1
1306,1096.53,822.474,1,1,1
1307,1097.39,823.03,1,1,1
1308,1098.25,823.584,1,1,1
1309,1099.11,824.139,1,1,1
1310,1099.98,824.696,1,1,1
1311,1100.84,825.252,1,1,1
1312,1101.69,825.806,1,1,1
1313,1102.55,826.359,1,1,1
1314,1103.39,826.906,1,1,1
1315,1104.24,827.452,1,1,1
1316,1105.08,827.997,1,1,1
1317,1105.92,828.543,1,1,1
1318,1106.77,829.089,1,1,1
1319,1107.61,829.635,1,1,1
1320,1108.45,830.181,1,1,1
1321,1109.3,830.727,1,1,1
1322,1110.15,831.278,1,1,1
1323,1111,831.829,1,1,1
1324,1111.85,832.38,1,1,1
1325,1112.7,832.932,1,1,1
1326,1113.55,833.48,1,1,1
1327,1114.39,834.028,1,1,1
1328,1115.23,834.576,1,1,1
1329,1116.08,835.126,1,1,1
1330,1116.93,835.675,1,1,1
1331,1117.78,836.227,1,1,1
1332,1118.62,836.778,1,1,1
1333,1119.47,837.331,1,1,1
1334,1120.33,837.889,1,1,1
1335,1121.19,838.449,1,1,1
1336,1122.05,839.009,1,1,1
1337,1122.92,839.572,1,1,1
1338,1123.78,840.132,1,1,1
1339,1124.63,840.691,1,1,1
1340,1125.49,841.251,1,1,1
1341,1126.36,841.812,1,1,1
1342,1127.22,842.373,1,1,1
1343,1128.09,842.937,1,1,1
1344,1128.95,843.5,1,1,1
1345,1129.82,844.066,1,1,1
1346,1130.7,844.636,1,1,1
1347,1131.58,845.208,1,1,1
1348,1132.47,845.78,1,1,1
1349,1133.35,846.352,1,1,1
1350,1134.24,846.921,1,1,1
1351,1135.12,847.485,1,1,1
1352,1136,848.048,1,1,1
1353,1136.88,848.612,1,1,1
1354,1137.76,849.173,1,1,1
1355,1138.64,849.733,1,1,1
1356,1139.52,850.292,1,1,1
1357,1140.41,850.849,1,1,1
1358,1141.3,851.409,1,1,1
1359,1142.21,851.969,1,1,1
1360,1143.11,852.526,1,1,1
1361,1144.01,853.079,1,1,1
1362,1144.91,853.629,1,1,1
1363,1145.81,854.168,1,1,1
1364,1146.7,854.703,1,0.875,1
1365,1147.6,855.234,1,1,1
1366,1148.5,855.761,1,1,1
1367,1149.4,856.284,1,1,1
1368,1150.31,856.805,1,1,1
1369,1151.22,857.322,1,1,1
1370,1152.13,857.839,1,1,1
1371,1153.06,858.357,1,1,1
1372,1153.98,858.871,1,1,1
1373,1154.9,859.381,1,1,1
1374,1155.83,859.886,1,1,1
1375,1156.74,860.383,1,1,1
1376,1157.66,860.875,1,1,1
1377,1158.57,861.366,1,1,1
1378,1159.48,861.856,1,1,1
1379,1160.39,862.348,1,1,1
1380,1161.29,862.84,1,1,1
1381,1162.2,863.335,1,1,1
1382,1163.1,863.831,1,1,1
1383,1164.01,864.338,1,1,1
1384,1164.92,864.845,1,1,1
1385,1165.83,865.355,1,1,1
1386,1166.74,865.865,1,1,1
1387,1167.63,866.374,1,1,1
1388,1168.52,866.88,1,1,1
1389,1169.4,867.389,1,1,1
1390,1170.29,867.899,1,1,1
1391,1171.17,868.41,1,1,1
1392,1172.05,868.921,1,1,1
1393,1172.93,869.434,1,1,1
1394,1173.8,869.946,1,1,1
1395,1174.68,870.463,1,1,1
1396,1175.56,870.981,1,1,1
1397,1176.44,871.5,1,1,1
1398,1177.32,872.019,1,1,1
1399,1178.19,872.537,1,1,1
1400,1179.06,873.05,1,1,1
1401,1179.92,873.564,1,1,1
1402,1180.78,874.077,1,1,1
1403,1181.74,874.655,1,0,1
1404,1182.7,875.232,1,0,1
1405,1183.66,875.808,1,0,1
1406,1184.62,876.385,1,0,1
1407,1185.57,876.964,1,0,1
1408,1186.53,877.545,1,0,1
1409,1187.48,878.125,1,0,1
1410,1188.43,878.704,1,0,1
1411,1189.37,879.279,1,0,1
1412,1190.3,879.853,1,0,1
1413,1191.23,880.426,1,0,1
1414,1192.16,880.999,1,0,1
1415,1193.09,881.57,1,0,1
1416,1194.01,882.139,1,0,1
1417,1194.93,882.706,1,0,1
1418,1195.85,883.271,1,0,1
1419,1196.78,883.834,1,0,1
1420,1197.7,884.395,1,0,1
1421,1198.62,884.953,1,0,1
1422,1199.53,885.504,1,0,1
1423,1200.44,886.051,1,0,1
1424,1201.35,886.595,1,0,1
1425,1202.26,887.136,1,0,1
1426,1203.17,887.676,1,0,1
1427,1204.07,888.205,1,0,1
1428,1204.97,888.732,1,0,1
1429,1205.87,889.253,1,0,1
1430,1206.77,889.771,1,0,1
1431,1207.65,890.28,1,0,1
1432,1208.52,890.78,1,0,1
1433,1209.48,891.327,1,0,1
1434,1210.43,891.866,1,0,1
1435,1211.37,892.395,1,0,1
1436,1212.29,892.913,1,0,1
1437,1213.19,893.422,1,0,1
1438,1214.09,893.922,1,0,1
1439,1214.97,894.411,1,0,1
1440,1215.92,894.937,1,0,1
1441,1216.85,895.451,1,0,1
1442,1217.77,895.956,1,0,1
1443,1218.69,896.454,1,0,1
1444,1219.59,896.944,1,0,1
1445,1220.49,897.426,1,0,1
1446,1221.45,897.941,1,0,1
1447,1222.39,898.447,1,0,1
1448,1223.32,898.943,1,0,1
1449,1224.24,899.429,1,0,1
1450,1225.13,899.905,1,0,1
1451,1226.02,900.378,1,0,1
1452,1226.97,900.88,1,0,1
1453,1227.89,901.371,1,0,1
1454,1228.79,901.848,1,0,1
1455,1229.73,902.351,1,0,1
1456,1230.65,902.837,1,0,1
1457,1231.54,903.312,1,0,1
1458,1232.47,903.805,1,0,1
1459,1233.37,904.285,1,0,1
1460,1234.26,904.752,1,0,1
1461,1235.17,905.228,1,0,1
1462,1236.09,905.71,1,0,1
1463,1237.02,906.193,1,0,1
1464,1237.93,906.663,1,0,1
1465,1238.86,907.14,1,0,1
1466,1239.76,907.602,1,0,1
1467,1240.69,908.07,1,0,1
1468,1241.6,908.526,1,0,1
1469,1242.51,908.979,1,0,1
1470,1243.42,909.424,1,0,1
1471,1244.33,909.851,1,0,1
1472,1245.25,910.252,1,0,1
1473,1246.19,910.607,1,0,1
1474,1247.14,910.92,1,0,1
1475,1248.11,911.183,1,0,1
1476,1249.1,911.394,1,0,1
1477,1250.09,911.55,1,0,1
1478,1251.11,911.657,1,0,1
1479,1252.12,911.713,1,0,1
1480,1253.13,911.721,1,0,1
1481,1254.15,911.679,1,0,1
1482,1255.16,911.58,1,0,1
1483,1256.17,911.419,1,0,1
1484,1257.18,911.196,1,0,1
1485,1258.16,910.91,1,0,1
1486,1259.1,910.568,1,0,1
1487,1260.02,910.164,1,0,1
1488,1260.91,909.696,1,0,1
1489,1261.77,909.168,1,0,1
1490,1262.58,908.573,1,0,1
1491,1263.36,907.898,1,0,1
1492,1264.07,907.18,1,0,1
1493,1264.72,906.401,1,0,1
1494,1265.31,905.566,1,0,1
1495,1265.82,904.675,1,0,1
1496,1266.26,903.743,1,0,1
1497,1266.62,902.779,1,0,1
1498,1266.9,901.792,1,0,1
1499,1267.11,900.797,1,0,1
1500,1267.27,899.802,1,0,1
1501,1267.39,898.765,1,0,1
1502,1267.48,897.744,1,0,1
1503,1267.54,896.741,1,0,1
1504,1267.57,895.706,1,0,1
1505,1267.58,894.705,1,0,1
1506,1267.58,893.672,1,0,1
1507,1267.57,892.612,1,0,1
1508,1267.54,891.592,1,0,1
1509,1267.51,890.545,1,0,1
1510,1267.48,889.543,1,0,1
1511,1267.45,888.52,1,0,1
1512,1267.43,887.477,1,0,1
1513,1267.4,886.413,1,0,1
1514,1267.38,885.406,1,0,1
1515,1267.35,884.383,1,0,1
1516,1267.33,883.349,1,0,1
1517,1267.31,882.304,1,0,1
1518,1267.28,881.24,1,0,1
1519,1267.26,880.161,1,0,1
1520,1267.24,879.149,1,0,1
1521,1267.22,878.124,1,0,1
1522,1267.2,877.086,1,0,1
1523,1267.18,876.032,1,0,1
1524,1267.16,874.957,1,0,1
1525,1267.14,873.957,1,0,1
1526,1267.12,872.947,1,0,1
1527,1267.1,871.925,1,0,1
1528,1267.07,870.893,1,0,1
1529,1267.05,869.849,1,0,1
1530,1267.02,868.794,1,0,1
1531,1267,867.728,1,0,1
1532,1266.97,866.659,1,0,1
1533,1266.94,865.569,1,0,1
1534,1266.92,864.47,1,0,1
1535,1266.89,863.46,1,0,1
1536,1266.87,862.442,1,0,1
1537,1266.84,861.415,1,0,1
1538,1266.82,860.38,1,0,1
1539,1266.79,859.335,1,0,1
1540,1266.77,858.285,1,0,1
1541,1266.74,857.231,1,0,1
1542,1266.72,856.165,1,0,1
1543,1266.69,855.083,1,0,1
1544,1266.67,853.993,1,0,1
1545,1266.64,852.901,1,0,1
1546,1266.61,851.791,1,0,1
1547,1266.58,850.791,1,0,1
1548,1266.56,849.782,1,0,1
1549,1266.53,848.768,1,0,1
1550,1266.5,847.749,1,0,1
1551,1266.47,846.727,1,0,1
1552,1266.44,845.698,1,0,1
1553,1266.41,844.661,1,0,1
1554,1266.37,843.624,1,0,1
1555,1266.34,842.588,1,0,1
1556,1266.3,841.555,1,0,1
1557,1266.27,840.527,1,0,1
1558,1266.24,839.501,1,0,1
1559,1266.2,838.477,1,0,1
1560,1266.16,837.454,1,0,1
1561,1266.13,836.432,1,0,1
1562,1266.09,835.41,1,0,1
1563,1266.05,834.384,1,0,1
1564,1266.02,833.356,1,0,1
1565,1265.98,832.326,1,0,1
1566,1265.95,831.294,1,0,1
1567,1265.92,830.26,1,0,1
1568,1265.88,829.225,1,0,1
1569,1265.85,828.187,1,0,1
1570,1265.81,827.146,1,0,1
1571,1265.78,826.103,1,0,1
1572,1265.75,825.056,1,0,1
1573,1265.71,824.006,1,0,1
1574,1265.68,822.954,1,1,1
1575,1265.65,821.897,1,1,1
1576,1265.62,820.842,1,1,1
1577,1265.58,819.781,1,1,1
1578,1265.55,818.719,1,1,1
1579,1265.52,817.653,1,1,1
1580,1265.49,816.585,1,1,1
1581,1265.46,815.513,1,1,1
1582,1265.43,814.438,1,1,1
1583,1265.4,813.36,1,1,1
1584,1265.37,812.279,1,1,1
1585,1265.33,811.196,1,1,1
1586,1265.3,810.113,1,1,1
1587,1265.27,809.029,1,1,1
1588,1265.24,807.94,1,1,1
1589,1265.22,806.848,1,1,1
1590,1265.19,805.752,1,1,1
1591,1265.16,804.655,1,1,1
1592,1265.13,803.555,1,1,1
1593,1265.1,802.449,1,1,1
1594,1265.07,801.339,1,1,1
1595,1265.04,800.226,1,1,1
1596,1265.02,799.114,1,1,1
1597,1264.99,798.001,1,1,1
1598,1264.96,796.886,1,1,1
1599,1264.93,795.769,1,1,1
1600,1264.9,794.648,1,1,1
1601,1264.88,793.532,1,1,1
1602,1264.85,792.407,1,1,1
1603,1264.82,791.286,1,1,1
1604,1264.8,790.277,1,1,1
1605,1264.77,789.266,1,1,1
1606,1264.75,788.254,1,1,1
1607,1264.72,787.241,1,1,1
1608,1264.7,786.229,1,1,1
1609,1264.67,785.214,1,1,1
1610,1264.65,784.195,1,1,1
1611,1264.62,783.175,1,1,1
1612,1264.59,782.153,1,1,1
1613,1264.57,781.129,1,1,1
1614,1264.54,780.102,1,1,1
1615,1264.52,779.075,1,1,1
1616,1264.49,778.038,1,1,1
1617,1264.46,777.002,1,1,1
1618,1264.44,775.966,1,1,1
1619,1264.41,774.932,1,1,1
1620,1264.38,773.905,1,1,1
1621,1264.36,772.881,1,1,1
1622,1264.33,771.854,1,1,1
1623,1264.3,770.828,1,1,1
1624,1264.27,769.801,1,1,1
