i,x,z,recall_naive,recall_naive_sc,recall_rerank
801,261.422,286.307,1,1,1
802,262.406,286.788,1,1,1
803,263.384,287.25,1,1,1
804,264.352,287.694,1,1,1
805,265.313,288.121,1,1,1
806,266.273,288.533,1,1,1
807,267.217,288.925,1,1,1
808,268.158,289.3,1,1,1
809,269.095,289.659,1,1,1
810,270.115,290.032,1,1,1
811,271.128,290.381,1,1,1
812,272.13,290.705,1,1,1
813,273.129,291.006,1,1,1
814,274.123,291.284,1,1,1
815,275.113,291.54,1,1,1
816,276.104,291.774,1,1,1
817,277.097,291.986,1,1,1
818,278.092,292.174,1,1,1
819,279.089,292.334,1,1,1
820,280.084,292.465,1,1,1
821,281.155,292.573,1,1,1
822,282.227,292.645,1,1,1
823,283.228,292.679,1,1,1
824,284.281,292.679,1,1,1
825,285.331,292.645,1,1,1
826,286.383,292.576,1,1,1
827,287.427,292.476,1,1,1
828,288.458,292.347,1,1,1
829,289.475,292.192,1,1,1
830,290.476,292.012,1,1,1
831,291.519,291.792,1,1,1
832,292.533,291.544,1,1,1
833,293.522,291.264,1,1,1
834,294.496,290.946,1,1,1
835,295.452,290.596,1,1,1
836,296.388,290.215,1,1,1
837,297.349,289.782,1,1,1
838,298.31,289.306,1,1,1
839,299.218,288.819,1,1,1
840,300.11,288.303,1,1,1
841,300.969,287.76,1,1,1
842,301.825,287.176,1,1,1
843,302.671,286.556,1,1,1
844,303.495,285.907,1,1,1
845,304.299,285.225,1,1,1
846,305.087,284.51,1,1,1
847,305.857,283.76,1,1,1
848,306.553,283.034,1,1,1
849,307.232,282.285,1,1,1
850,307.896,281.51,1,1,1
851,308.546,280.713,1,1,1
852,309.186,279.894,1,1,1
853,309.819,279.055,1,1,1
854,310.45,278.199,1,1,1
855,311.08,277.329,1,1,1
856,311.71,276.448,1,1,1
857,312.294,275.623,1,1,1
858,312.883,274.789,1,1,1
859,313.474,273.947,1,1,1
860,314.07,273.096,1,1,1
861,314.669,272.236,1,1,1
862,315.271,271.369,1,1,1
863,315.877,270.494,1,1,1
864,316.488,269.609,1,1,1
865,317.102,268.719,1,1,1
866,317.718,267.823,1,1,1
867,318.289,266.994,1,1,1
868,318.862,266.163,1,1,1
869,319.44,265.326,1,1,1
870,320.023,264.485,1,1,1
871,320.609,263.64,1,1,1
872,321.197,262.79,1,1,1
873,321.787,261.937,1,1,1
874,322.385,261.071,1,1,1
875,322.985,260.202,1,1,1
876,323.588,259.33,1,1,1
877,324.195,258.453,1,1,1
878,324.806,257.567,1,1,1
879,325.419,256.675,1,1,1
880,326.035,255.776,1,1,1
881,326.649,254.87,1,1,1
882,327.206,254.039,1,1,1
883,327.762,253.201,1,1,1
884,328.319,252.354,1,1,1
885,328.873,251.499,1,1,1
886,329.427,250.636,1,1,1
887,329.98,249.765,1,1,1
888,330.53,248.887,1,1,1
889,331.079,248,1,1,1
890,331.627,247.106,1,1,1
891,332.172,246.205,1,1,1
892,332.718,245.295,1,1,1
893,333.264,244.378,1,1,1
894,333.809,243.456,1,1,1
895,334.355,242.526,1,1,1
896,334.902,241.592,1,1,1
897,335.453,240.65,1,1,1
898,336.005,239.705,1,1,1
899,336.56,238.753,1,1,1
900,337.118,237.797,1,1,1
901,337.622,236.932,1,1,1
902,338.13,236.062,1,1,1
903,338.641,235.19,1,1,1
904,339.155,234.315,1,1,1
905,339.671,233.437,1,1,1
906,340.188,232.56,1,1,1
907,340.705,231.687,1,1,1
908,341.223,230.816,1,1,1
909,341.74,229.948,1,1,1
910,342.259,229.081,1,1,1
911,342.777,228.218,1,1,1
912,343.294,227.359,1,1,1
913,343.813,226.5,1,1,1
914,344.332,225.644,1,1,1
915,344.907,224.698,1,1,1
916,345.479,223.757,1,1,1
917,346.001,222.902,1,1,1
918,346.569,221.973,1,1,1
919,347.142,221.038,1,1,1
920,347.716,220.105,1,1,1
921,348.29,219.173,1,1,1
922,348.865,218.243,1,1,1
923,349.441,217.315,1,1,1
924,350.016,216.391,1,1,1
925,350.593,215.468,1,1,1
926,351.172,214.546,1,1,1
927,351.749,213.63,1,1,1
928,352.329,212.712,1,1,1
929,352.907,211.799,1,1,1
930,353.483,210.893,1,1,1
931,354.058,209.988,1,1,1
932,354.633,209.085,1,1,1
933,355.208,208.183,1,1,1
934,355.783,207.284,1,1,1
935,356.356,206.388,1,1,1
936,356.925,205.498,1,1,1
937,357.491,204.614,1,1,1
938,358.053,203.736,1,1,1
939,358.609,202.868,1,1,1
940,359.16,202.009,1,1,1
941,359.705,201.16,1,1,1
942,360.296,200.238,1,1,1
943,360.88,199.328,1,1,1
944,361.456,198.433,1,1,1
945,362.023,197.551,1,1,1
946,362.58,196.685,1,1,1
947,363.126,195.837,1,1,1
948,363.707,194.935,1,1,1
949,364.272,194.059,1,1,1
950,364.82,193.209,1,1,1
951,365.398,192.314,1,1,1
952,365.96,191.445,1,1,1
953,366.509,190.593,1,1,1
954,367.053,189.749,1,1,1
955,367.633,188.846,1,1,1
956,368.212,187.944,1,1,1
957,368.783,187.055,1,1,1
958,369.343,186.188,1,1,1
959,369.921,185.294,1,1,1
960,370.488,184.42,1,1,1
961,371.046,183.563,1,1,1
962,371.604,182.705,1,1,1
963,372.159,181.853,1,1,1
964,372.707,181.009,1,1,1
965,373.289,180.113,1,1,1
966,373.866,179.222,1,1,1
967,374.441,178.333,1,1,1
968,375.011,177.449,1,1,1
969,375.574,176.574,1,1,1
970,376.134,175.703,1,1,1
971,376.689,174.841,1,1,1
972,377.24,173.987,1,1,1
973,377.786,173.139,1,1,1
974,378.358,172.25,1,1,1
975,378.915,171.381,1,1,1
976,379.453,170.538,1,1,1
977,379.999,169.68,1,1,1
978,380.548,168.812,1,1,1
979,381.095,167.945,1,1,1
980,381.63,167.094,1,1,1
981,382.179,166.221,1,1,1
982,382.722,165.357,1,1,1
983,383.263,164.5,1,1,1
984,383.828,163.64,1,1,1
985,384.422,162.817,1,1,1
986,385.07,162.041,1,1,1
987,385.801,161.309,1,1,1
988,386.604,160.653,1,1,1
989,387.447,160.103,1,1,1
990,388.376,159.637,1,1,1
991,389.325,159.287,1,1,1
992,390.299,159.046,1,1,1
993,391.328,158.906,1,1,1
994,392.347,158.876,1,1,1
995,393.347,158.946,1,0.875,1
996,394.362,159.112,1,1,1
997,395.348,159.358,1,1,1
998,396.337,159.681,1,1,1
999,397.286,160.054,1,1,1
1000,398.202,160.457,1,1,1
1001,399.129,160.898,1,1,1
1002,400.066,161.373,1,1,1
1003,400.963,161.857,1,1,1
1004,401.869,162.374,1,1,1
1005,402.736,162.892,1,1,1
1006,403.611,163.434,1,1,1
1007,404.5,163.999,1,1,1
1008,405.352,164.551,1,1,1
1009,406.217,165.123,1,1,1
1010,407.097,165.714,1,1,1
1011,407.937,166.281,1,1,1
1012,408.793,166.857,1,1,1
1013,409.666,167.441,1,1,1
1014,410.554,168.032,1,1,1
1015,411.397,168.59,1,1,1
1016,412.254,169.155,1,1,1
1017,413.123,169.727,1,1,1
1018,414.005,170.305,1,1,1
1019,414.899,170.889,1,1,1
1020,415.741,171.437,1,1,1
1021,416.594,171.992,1,1,1
1022,417.457,172.552,1,1,1
1023,418.331,173.118,1,1,1
1024,419.215,173.69,1,1,1
1025,420.109,174.268,1,1,1
1026,421.014,174.853,1,1,1
1027,421.857,175.399,1,1,1
1028,422.709,175.951,1,1,1
1029,423.569,176.508,1,1,1
1030,424.438,177.073,1,1,1
1031,425.314,177.643,1,1,1
1032,426.198,178.219,1,1,1
1033,427.091,178.8,1,1,1
1034,427.993,179.387,1,1,1
1035,428.903,179.98,1,1,1
1036,429.745,180.526,1,1,1
1037,430.594,181.077,1,1,1
1038,431.449,181.632,1,1,1
1039,432.311,182.192,1,1,1
1040,433.179,182.756,1,1,1
1041,434.054,183.324,1,1,1
1042,434.935,183.896,1,1,1
1043,435.824,184.472,1,1,1
1044,436.718,185.052,1,1,1
1045,437.619,185.635,1,1,1
1046,438.527,186.223,1,1,1
1047,439.44,186.814,1,1,1
1048,440.36,187.411,1,1,1
1049,441.281,188.008,1,1,1
1050,442.199,188.603,1,1,1
1051,443.113,189.195,1,1,1
1052,444.024,189.784,1,1,1
1053,444.932,190.371,1,1,1
1054,445.84,190.958,1,1,1
1055,446.747,191.545,1,1,1
1056,447.654,192.132,1,0.875,1
1057,448.562,192.72,1,0.875,1
1058,449.469,193.307,1,1,1
1059,450.378,193.894,1,1,1
1060,451.289,194.483,1,1,1
1061,452.201,195.07,1,1,1
1062,453.114,195.658,1,1,1
1063,454.029,196.246,1,1,1
1064,454.944,196.834,1,1,1
1065,455.861,197.422,1,1,1
1066,456.78,198.011,1,1,1
1067,457.7,198.601,1,1,1
1068,458.625,199.193,1,1,1
1069,459.469,199.733,1,1,1
1070,460.314,200.273,1,1,1
1071,461.164,200.816,1,1,1
1072,462.015,201.359,1,1,1
1073,462.869,201.905,1,1,1
1074,463.723,202.451,1,1,1
1075,464.586,203.002,1,1,1
1076,465.446,203.553,1,1,1
1077,466.311,204.106,1,1,1
1078,467.181,204.663,1,1,1
1079,468.039,205.214,1,1,1
1080,468.913,205.776,1,0.875,1
1081,469.786,206.339,1,1,1
1082,470.666,206.906,1,0.875,1
1083,471.539,207.471,1,0.875,1
1084,472.417,208.038,1,1,1
1085,473.3,208.611,1,1,1
1086,474.186,209.186,1,1,1
1087,475.074,209.763,1,1,1
1088,475.96,210.341,1,1,1
1089,476.848,210.921,1,1,1
1090,477.736,211.505,1,1,1
1091,478.626,212.092,1,1,1
1092,479.519,212.682,1,1,1
1093,480.413,213.276,1,1,1
1094,481.308,213.872,1,1,1
1095,482.202,214.47,1,1,1
1096,483.093,215.067,1,1,1
1097,483.984,215.666,1,1,1
1098,484.873,216.265,1,1,1
1099,485.761,216.864,1,1,1
1100,486.65,217.462,1,1,1
1101,487.539,218.059,1,1,1
1102,488.425,218.655,1,1,1
1103,489.31,219.25,1,1,1
1104,490.191,219.842,1,1,1
1105,491.068,220.432,1,1,1
1106,491.943,221.02,1,1,1
1107,492.814,221.605,1,1,1
1108,493.682,222.189,1,1,1
1109,494.548,222.771,1,1,1
1110,495.411,223.351,1,1,1
1111,496.267,223.926,1,1,1
1112,497.117,224.498,1,1,1
1113,497.96,225.065,1,1,1
1114,498.794,225.626,1,1,1
1115,499.699,226.235,1,1,1
1116,500.593,226.836,1,1,1
1117,501.476,227.431,1,1,1
1118,502.353,228.02,1,1,1
1119,503.227,228.607,1,1,1
1120,504.099,229.192,1,1,1
1121,504.965,229.772,1,1,1
1122,505.828,230.349,1,1,1
1123,506.689,230.923,1,1,1
1124,507.543,231.489,1,1,1
1125,508.394,232.053,1,1,1
1126,509.239,232.611,1,1,1
1127,510.081,233.165,1,1,1
1128,510.917,233.715,1,1,1
1129,511.824,234.31,1,1,1
1130,512.725,234.9,1,1,1
1131,513.619,235.484,1,1,1
1132,514.51,236.063,1,1,1
1133,515.395,236.638,1,1,1
1134,516.275,237.208,1,1,1
1135,517.148,237.773,1,1,1
1136,518.016,238.332,1,1,1
1137,518.878,238.887,1,1,1
1138,519.733,239.434,1,1,1
1139,520.58,239.973,1,1,1
1140,521.486,240.548,1,1,1
1141,522.379,241.113,1,1,1
1142,523.26,241.67,1,1,1
1143,524.129,242.22,1,1,1
1144,524.983,242.761,1,1,1
1145,525.882,243.329,1,1,1
1146,526.762,243.882,1,1,1
1147,527.625,244.414,1,1,1
1148,528.527,244.955,1,1,1
1149,529.411,245.462,1,1,1
1150,530.34,245.966,1,1,1
1151,531.254,246.428,1,1,1
1152,532.21,246.865,1,1,1
1153,533.162,247.247,1,1,1
1154,534.118,247.574,1,1,1
1155,535.082,247.845,1,1,1
1156,536.114,248.064,1,1,1
1157,537.145,248.209,1,1,1
1158,538.185,248.275,1,1,1
1159,539.242,248.262,1,1,1
1160,540.25,248.175,1,1,1
1161,541.263,248.013,1,1,1
1162,542.265,247.775,1,1,1
1163,543.253,247.462,1,1,1
1164,544.234,247.077,1,1,1
1165,545.144,246.658,1,1,1
1166,546.042,246.189,1,1,1
1167,546.937,245.677,1,1,1
1168,547.831,245.128,1,1,1
1169,548.724,244.546,1,1,1
1170,549.556,243.977,1,1,1
1171,550.387,243.386,1,1,1
1172,551.219,242.776,1,1,1
1173,552.053,242.151,1,1,1
1174,552.889,241.514,1,1,1
1175,553.733,240.861,1,1,1
1176,554.528,240.241,1,1,1
1177,555.333,239.609,1,1,1
1178,556.151,238.966,1,1,1
1179,556.972,238.32,1,1,1
1180,557.807,237.663,1,1,1
1181,558.652,236.998,1,1,1
1182,559.441,236.379,1,1,1
1183,560.23,235.759,1,1,1
1184,561.021,235.137,1,1,1
1185,561.812,234.514,1,1,1
1186,562.606,233.889,1,1,1
1187,563.403,233.259,1,1,1
1188,564.202,232.627,1,1,1
1189,565.006,231.991,1,1,1
1190,565.818,231.347,1,1,1
1191,566.64,230.694,1,1,1
1192,567.465,230.039,1,1,1
1193,568.298,229.377,1,1,1
1194,569.143,228.707,1,1,1
1195,569.927,228.083,1,1,1
1196,570.774,227.409,1,1,1
1197,571.567,226.775,1,1,1
1198,572.368,226.136,1,1,1
1199,573.171,225.494,1,1,1
1200,573.978,224.849,1,1,1
1201,574.796,224.195,1,1,1
1202,575.62,223.535,1,1,1
1203,576.45,222.87,1,1,1
1204,577.286,222.199,1,1,1
1205,578.131,221.521,1,1,1
1206,578.982,220.839,1,1,1
1207,579.768,220.208,1,1,1
1208,580.56,219.574,1,1,1
1209,581.358,218.936,1,1,1
1210,582.163,218.291,1,1,1
1211,582.973,217.644,1,1,1
1212,583.785,216.995,1,1,1
1213,584.605,216.338,1,1,1
1214,585.434,215.676,1,1,1
1215,586.266,215.009,1,1,1
1216,587.103,214.34,1,1,1
1217,587.947,213.665,1,1,1
1218,588.799,212.985,1,1,1
1219,589.653,212.304,1,1,1
1220,590.44,211.678,1,1,1
1221,591.231,211.049,1,1,1
1222,592.024,210.418,1,1,1
1223,592.82,209.786,1,1,1
1224,593.622,209.15,1,1,1
1225,594.423,208.514,1,1,1
1226,595.241,207.864,1,1,1
1227,596.056,207.217,1,1,1
1228,596.875,206.565,1,1,1
1229,597.698,205.911,1,1,1
1230,598.53,205.25,1,1,1
1231,599.368,204.585,1,1,1
1232,600.209,203.917,1,1,1
1233,601.052,203.247,1,1,1
1234,601.899,202.573,1,1,1
1235,602.751,201.897,1,1,1
1236,603.608,201.216,1,1,1
1237,604.469,200.531,1,1,1
1238,605.335,199.842,1,1,1
1239,606.118,199.219,1,1,1
1240,606.903,198.595,1,1,1
1241,607.69,197.968,1,1,1
1242,608.481,197.338,1,1,1
1243,609.277,196.704,1,1,1
1244,610.075,196.068,1,1,1
1245,610.873,195.432,1,1,1
1246,611.667,194.799,1,1,1
1247,612.457,194.168,1,1,1
1248,613.247,193.538,1,1,1
1249,614.032,192.913,1,1,1
1250,614.816,192.287,1,1,1
1251,615.6,191.662,1,1,1
1252,616.468,190.97,1,1,1
1253,617.33,190.281,1,1,1
1254,618.189,189.595,1,1,1
1255,619.044,188.91,1,1,1
1256,619.895,188.226,1,1,1
1257,620.743,187.541,1,1,1
1258,621.586,186.857,1,1,1
1259,622.424,186.174,1,1,1
1260,623.258,185.49,1,1,1
1261,624.09,184.804,1,1,1
1262,624.911,184.121,1,1,1
1263,625.731,183.432,1,1,1
1264,626.543,182.741,1,1,1
1265,627.347,182.048,1,1,1
1266,628.141,181.351,1,1,1
1267,628.927,180.648,1,1,1
1268,629.703,179.939,1,1,1
1269,630.469,179.224,1,1,1
1270,631.225,178.5,1,1,1
1271,631.972,177.769,1,1,1
1272,632.706,177.031,1,1,1
1273,633.429,176.285,1,1,1
1274,634.143,175.529,1,1,1
1275,634.846,174.762,1,1,1
1276,635.535,173.989,1,1,1
1277,636.209,173.206,1,1,1
1278,636.872,172.411,1,1,1
1279,637.523,171.607,1,1,1
1280,638.159,170.795,1,1,1
1281,638.783,169.974,1,1,1
1282,639.397,169.143,1,1,1
1283,639.999,168.303,1,1,1
1284,640.589,167.457,1,1,1
1285,641.17,166.601,1,1,1
1286,641.742,165.738,1,1,1
1287,642.304,164.872,1,1,1
1288,642.861,163.999,1,1,1
1289,643.413,163.123,1,1,1
1290,643.961,162.246,1,1,1
1291,644.508,161.366,1,1,1
1292,645.055,160.484,1,1,1
1293,645.603,159.601,1,1,1
1294,646.152,158.719,1,1,1
1295,646.701,157.836,1,1,1
1296,647.252,156.952,1,1,1
1297,647.805,156.065,1,1,1
1298,648.357,155.181,1,1,1
1299,648.911,154.296,1,1,1
1300,649.467,153.409,1,1,1
1301,650.024,152.522,1,1,1
1302,650.582,151.634,1,1,1
1303,651.14,150.746,1,1,1
1304,651.699,149.859,1,1,1
1305,652.256,148.975,1,1,1
1306,652.812,148.094,1,1,1
1307,653.367,147.212,1,1,1
1308,653.925,146.327,1,1,1
1309,654.48,145.446,1,1,1
1310,655.029,144.574,1,1,1
1311,655.581,143.698,1,1,1
1312,656.132,142.822,1,1,1
1313,656.682,141.948,1,1,1
1314,657.228,141.079,1,1,1
1315,657.773,140.212,1,1,1
1316,658.318,139.346,1,1,1
1317,658.862,138.479,1,1,1
1318,659.406,137.612,1,1,1
1319,659.948,136.747,1,1,1
1320,660.485,135.891,1,1,1
1321,661.02,135.035,1,1,1
1322,661.555,134.177,1,1,1
1323,662.084,133.321,1,1,1
1324,662.66,132.384,1,1,1
1325,663.228,131.446,1,1,1
1326,663.787,130.505,1,1,1
1327,664.334,129.565,1,1,1
1328,664.868,128.622,1,1,1
1329,665.387,127.676,1,1,1
1330,665.895,126.723,1,1,1
1331,666.385,125.77,1,1,1
1332,666.86,124.813,1,1,1
1333,667.318,123.852,1,1,1
1334,667.76,122.887,1,1,1
1335,668.184,121.915,1,1,1
1336,668.589,120.94,1,1,1
1337,668.978,119.961,1,1,1
1338,669.349,118.978,1,1,1
1339,669.697,118.001,1,1,1
1340,670.031,117.015,1,1,1
1341,670.348,116.028,1,1,1
1342,670.649,115.042,1,1,1
1343,670.939,114.054,1,1,1
1344,671.215,113.075,1,1,1
1345,671.479,112.095,1,1,1
1346,671.734,111.116,1,1,1
1347,671.976,110.144,1,1,1
1348,672.227,109.091,1,1,1
1349,672.464,108.047,1,1,1
1350,672.689,107.003,1,1,1
1351,672.9,105.962,1,1,1
1352,673.097,104.922,1,1,1
1353,673.277,103.881,1,1,1
1354,673.44,102.841,1,1,1
1355,673.584,101.809,1,1,1
1356,673.711,100.779,1,1,1
1357,673.82,99.752,1,1,1
1358,673.911,98.728,1,1,1
1359,673.984,97.709,1,1,1
1360,674.037,96.701,1,1,1
1361,674.072,95.698,1,1,1
1362,674.089,94.697,1,1,1
1363,674.088,93.623,1,1,1
1364,674.066,92.554,1,1,1
1365,674.024,91.491,1,1,1
1366,673.962,90.435,1,1,1
1367,673.881,89.383,1,1,1
1368,673.784,88.336,1,1,1
1369,673.671,87.293,1,1,1
1370,673.545,86.251,1,1,1
1371,673.405,85.2,1,1,1
1372,673.251,84.149,1,1,1
1373,673.088,83.119,1,1,1
1374,672.913,82.081,1,1,1
1375,672.724,81.03,1,1,1
1376,672.525,79.99,1,1,1
1377,672.312,78.954,1,1,1
1378,672.083,77.912,1,1,1
1379,671.836,76.863,1,1,1
1380,671.575,75.827,1,1,1
1381,671.292,74.782,1,1,1
1382,670.99,73.742,1,1,1
1383,670.669,72.708,1,1,1
1384,670.351,71.75,1,1,1
1385,670.017,70.792,1,1,1
1386,669.665,69.833,1,1,1
1387,669.293,68.87,1,1,1
1388,668.902,67.908,1,1,1
1389,668.493,66.95,1,1,1
1390,668.063,65.991,0.875,1,1
1391,667.613,65.036,0.875,1,1
1392,667.144,64.082,0.875,1,1
1393,666.659,63.142,0.875,1,1
1394,666.154,62.199,1,1,1
1395,665.631,61.259,1,1,1
1396,665.093,60.324,1,1,1
1397,664.541,59.389,1,1,1
1398,663.977,58.456,1,1,1
1399,663.451,57.601,1,1,1
1400,662.916,56.747,1,1,1
1401,662.37,55.89,1,1,1
1402,661.823,55.043,1,1,1
1403,661.267,54.198,1,1,1
1404,660.704,53.355,0.875,1,1
1405,660.131,52.511,0.875,1,1
1406,659.548,51.669,1,1,1
1407,658.956,50.829,1,1,1
1408,658.359,50.001,1,1,1
1409,657.75,49.172,1,1,1
1410,657.132,48.346,1,1,1
1411,656.508,47.528,1,1,1
1412,655.877,46.716,1,1,1
1413,655.237,45.909,1,1,1
1414,654.589,45.106,1,1,1
1415,653.931,44.308,1,1,1
1416,653.263,43.518,1,1,1
1417,652.584,42.733,1,1,1
1418,651.893,41.957,1,1,1
1419,651.19,41.188,1,1,1
1420,650.474,40.426,1,1,1
1421,649.744,39.672,1,1,1
1422,649.004,38.926,1,1,1
1423,648.25,38.188,0.875,1,1
1424,647.486,37.459,1,1,1
1425,646.71,36.741,1,1,1
1426,645.921,36.032,1,1,1
1427,645.12,35.336,1,1,1
1428,644.305,34.652,0.875,1,1
1429,643.479,33.981,0.875,1,1
1430,642.641,33.322,1,1,1
1431,641.791,32.674,1,1,1
1432,640.93,32.036,1,1,1
1433,640.059,31.407,1,1,1
1434,639.18,30.788,1,1,1
1435,638.293,30.181,0.875,1,1
1436,637.396,29.584,0.875,1,1
1437,636.49,29,1,1,1
1438,635.577,28.427,1,1,1
1439,634.657,27.866,1,1,1
1440,633.735,27.317,1,1,1
1441,632.809,26.778,1,1,1
1442,631.883,26.247,1,1,1
1443,630.958,25.726,1,1,1
1444,630.032,25.213,1,1,1
1445,629.104,24.706,1,1,1
1446,628.176,24.207,1,1,1
1447,627.249,23.717,1,1,1
1448,626.327,23.237,1,1,1
1449,625.413,22.768,1,1,1
1450,624.509,22.311,1,1,1
1451,623.535,21.825,1,1,1
1452,622.571,21.352,1,1,1
1453,621.623,20.894,1,1,1
1454,620.684,20.446,1,1,1
1455,619.757,20.012,0.875,1,1
1456,618.837,19.587,1,1,1
1457,617.926,19.172,1,1,1
1458,616.952,18.738,1,1,1
1459,616.001,18.325,1,1,1
1460,615.068,17.93,1,1,1
1461,614.078,17.523,0.875,1,1
1462,613.099,17.134,0.875,1,1
1463,612.125,16.766,1,1,1
1464,611.159,16.424,1,1,1
1465,610.192,16.11,1,1,1
1466,609.224,15.827,1,1,1
1467,608.189,15.562,1,1,1
1468,607.21,15.349,1,1,1
1469,606.217,15.169,1,1,1
1470,605.211,15.025,1,1,1
1471,604.186,14.918,1,1,1
1472,603.142,14.845,1,1,1
1473,602.07,14.801,1,1,1
1474,601.056,14.785,1,1,1
1475,600.027,14.792,1,1,1
1476,598.982,14.822,1,1,1
1477,597.928,14.872,1,1,1
1478,596.859,14.942,1,1,1
1479,595.861,15.022,1,1,1
1480,594.859,15.114,1,1,1
1481,593.85,15.216,1,1,1
1482,592.829,15.328,1,1,1
1483,591.799,15.447,1,1,1
1484,590.769,15.573,1,1,1
1485,589.734,15.706,1,1,1
1486,588.689,15.846,1,1,1
1487,587.649,15.99,0.875,1,1
1488,586.62,16.14,1,1,1
1489,585.593,16.295,1,1,1
1490,584.566,16.456,1,1,1
1491,583.544,16.621,1,1,1
1492,582.528,16.791,1,1,1
1493,581.518,16.967,1,1,1
1494,580.506,17.149,1,1,1
1495,579.498,17.339,1,1,1
1496,578.498,17.538,1,1,1
1497,577.505,17.745,1,1,1
1498,576.514,17.962,1,1,1
1499,575.53,18.189,1,1,1
1500,574.554,18.423,1,1,1
1501,573.579,18.669,1,1,1
1502,572.609,18.925,0.875,0.875,1
1503,571.646,19.193,1,0.75,1
1504,570.608,19.498,0.875,0.75,1
1505,569.575,19.818,0.875,0.625,1
1506,568.553,20.154,1,0.5,1
1507,567.537,20.505,1,0.375,1
1508,566.592,20.847,0.875,0.5,1
1509,565.595,21.224,1,0.375,1
1510,564.594,21.619,0.875,0.375,1
1511,563.595,22.032,0.875,0.5,1
1512,562.606,22.461,1,0.5,1
1513,561.693,22.876,1,0.375,1
1514,560.726,23.342,0.875,0.375,1
1515,559.765,23.831,1,0.5,1
1516,558.863,24.316,1,0.5,1
1517,557.949,24.839,0.875,0.5,1
1518,557.045,25.392,0.875,0.5,1
1519,556.149,25.979,1,0.5,1
1520,555.272,26.595,0.875,0.625,1
1521,554.423,27.238,1,0.5,1
1522,553.592,27.915,1,0.75,1
1523,552.776,28.628,1,0.625,1
1524,552.045,29.314,0.875,0.625,1
1525,551.339,30.024,1,0.625,1
1526,550.652,30.76,0.875,0.625,1
1527,549.985,31.522,1,0.75,1
1528,549.338,32.306,0.875,0.75,1
1529,548.709,33.115,1,0.75,1
1530,548.1,33.943,0.875,0.875,1
1531,547.506,34.787,1,0.875,1
1532,546.927,35.646,0.875,0.875,1
1533,546.361,36.519,1,0.875,1
1534,545.803,37.402,1,0.875,1
1535,545.25,38.295,1,0.875,1
1536,544.699,39.196,1,0.875,1
1537,544.152,40.098,1,0.875,1
1538,543.608,41.003,1,1,1
1539,543.063,41.908,0.875,0.875,1
1540,542.522,42.808,1,1,1
1541,541.982,43.703,0.875,1,1
1542,541.444,44.595,1,0.875,1
1543,540.908,45.482,1,0.875,1
1544,540.374,46.362,0.875,0.875,1
1545,539.842,47.234,0.875,1,1
1546,539.317,48.094,1,1,1
1547,538.754,49.006,0.875,1,1
1548,538.203,49.893,1,1,1
1549,537.663,50.759,1,0.875,1
1550,537.129,51.608,1,1,1
1551,536.558,52.51,0.875,0.875,1
1552,535.986,53.403,1,1,1
1553,535.411,54.288,1,1,1
1554,534.833,55.157,0.875,0.875,1
1555,534.246,56.014,1,1,1
1556,533.649,56.855,1,1,1
1557,533.04,57.673,1,1,1
1558,532.411,58.47,1,1,1
1559,531.759,59.242,1,1,1
1560,531.084,59.983,1,1,1
1561,530.33,60.738,1,1,1
1562,529.541,61.452,1,1,1
1563,528.722,62.117,1,1,1
1564,527.868,62.731,1,1,1
1565,526.979,63.288,1,1,1
1566,526.055,63.789,1,1,1
1567,525.099,64.232,1,1,1
1568,524.115,64.61,1,1,1
1569,523.103,64.923,1,1,1
1570,522.075,65.166,1,1,1
1571,521.032,65.335,1,1,1
1572,519.975,65.43,1,1,1
1573,518.911,65.45,1,1,1
1574,517.842,65.396,1,1,1
1575,516.78,65.27,1,1,1
1576,515.786,65.091,1,1,1
1577,514.799,64.855,1,1,1
1578,513.811,64.569,1,1,1
1579,512.833,64.24,1,1,1
1580,511.851,63.868,1,1,1
1581,510.877,63.459,1,1,1
1582,509.897,63.012,1,1,1
1583,508.941,62.546,1,1,1
1584,508.037,62.082,1,1,1
1585,507.135,61.602,1,1,1
1586,506.235,61.107,1,1,1
1587,505.331,60.599,1,1,1
1588,504.423,60.076,1,1,1
1589,503.513,59.541,1,1,1
1590,502.598,58.992,1,1,1
1591,501.68,58.432,1,1,1
1592,500.827,57.905,1,1,1
1593,499.968,57.371,1,1,1
1594,499.102,56.832,1,1,1
1595,498.226,56.288,1,1,1
1596,497.345,55.74,1,1,1
1597,496.457,55.189,1,1,1
1598,495.563,54.633,1,1,1
1599,494.664,54.071,1,1,1
1600,493.764,53.505,1,1,1
1601,492.865,52.936,1,1,1
1602,491.97,52.366,1,1,1
1603,491.08,51.796,1,1,1
1604,490.194,51.224,1,1,1
1605,489.313,50.652,1,1,1
1606,488.44,50.082,1,1,1
1607,487.581,49.521,1,1,1
1608,486.737,48.971,1,1,1
1609,485.839,48.387,1,1,1
1610,484.966,47.821,1,1,1
1611,484.117,47.273,1,1,1
1612,483.228,46.701,1,1,1
1613,482.37,46.149,1,1,1
1614,481.486,45.583,1,1,1
1615,480.639,45.041,1,1,1
1616,479.776,44.49,1,1,1
1617,478.909,43.937,1,1,1
1618,478.046,43.385,1,1,1
1619,477.204,42.842,1,1,1
1620,476.334,42.276,1,1,1
1621,475.496,41.729,1,1,1
1622,474.656,41.177,1,1,1
1623,473.82,40.626,1,1,1
