i,x,z,recall_naive,recall_naive_sc,recall_rerank
811,382.462,260.908,1,1,1
812,383.405,260.417,1,1,1
813,384.341,259.93,1,1,1
814,385.279,259.441,1,1,1
815,386.219,258.95,1,1,1
816,387.152,258.463,1,1,1
817,388.085,257.975,1,1,1
818,389.017,257.486,1,1,1
819,389.948,256.999,1,1,1
820,390.876,256.513,1,1,1
821,391.802,256.029,1,1,1
822,392.727,255.545,1,1,1
823,393.651,255.064,1,1,1
824,394.574,254.583,1,1,1
825,395.494,254.105,1,1,1
826,396.415,253.628,1,1,1
827,397.334,253.152,1,1,1
828,398.254,252.675,1,1,1
829,399.174,252.199,1,1,1
830,400.095,251.72,1,1,1
831,401.014,251.242,1,1,1
832,401.933,250.764,1,1,1
833,402.852,250.284,1,1,1
834,403.772,249.805,1,1,1
835,404.692,249.324,1,1,1
836,405.611,248.844,1,1,1
837,406.531,248.362,1,1,1
838,407.448,247.882,1,1,1
839,408.368,247.399,1,1,1
840,409.286,246.916,1,1,1
841,410.203,246.434,1,1,1
842,411.12,245.951,1,1,1
843,412.039,245.468,1,1,1
844,412.956,244.984,1,1,1
845,413.873,244.501,1,1,1
846,414.79,244.017,1,1,1
847,415.706,243.533,1,1,1
848,416.621,243.048,1,1,1
849,417.535,242.564,1,1,1
850,418.449,242.079,1,1,1
851,419.364,241.594,1,1,1
852,420.279,241.109,1,1,1
853,421.192,240.624,1,1,1
854,422.105,240.137,1,1,1
855,423.018,239.651,1,1,1
856,423.933,239.164,1,1,1
857,424.847,238.679,1,1,1
858,425.761,238.195,1,1,1
859,426.677,237.711,1,1,1
860,427.595,237.228,1,1,1
861,428.508,236.748,1,1,1
862,429.419,236.27,1,1,1
863,430.339,235.788,1,1,1
864,431.251,235.312,1,1,1
865,432.162,234.837,1,1,1
866,433.074,234.364,1,1,1
867,433.992,233.888,1,1,1
868,434.89,233.424,1,1,1
869,435.796,232.956,1,1,1
870,436.703,232.49,1,1,1
871,437.608,232.025,1,1,1
872,438.51,231.563,1,1,1
873,439.411,231.103,1,1,1
874,440.31,230.645,1,1,1
875,441.206,230.188,1,1,1
876,442.101,229.733,1,1,1
877,442.997,229.277,1,1,1
878,443.892,228.821,1,1,1
879,444.785,228.366,1,1,1
880,445.783,227.858,1,1,1
881,446.78,227.35,1,1,1
882,447.778,226.842,1,1,1
883,448.772,226.337,1,1,1
884,449.763,225.836,1,1,1
885,450.751,225.337,1,1,1
886,451.735,224.842,1,1,1
887,452.718,224.347,1,1,1
888,453.704,223.851,1,1,1
889,454.685,223.36,1,1,1
890,455.664,222.87,1,1,1
891,456.642,222.382,1,1,1
892,457.617,221.895,1,1,1
893,458.588,221.412,1,1,1
894,459.555,220.931,1,1,1
895,460.519,220.452,1,1,1
896,461.477,219.977,1,1,1
897,462.429,219.506,1,1,1
898,463.372,219.04,1,1,1
899,464.308,218.577,1,1,1
900,465.237,218.12,1,1,1
901,466.158,217.666,1,1,1
902,467.071,217.218,1,1,1
903,467.984,216.771,1,1,1
904,468.892,216.326,1,1,1
905,469.8,215.883,1,1,1
906,470.705,215.441,1,1,1
907,471.607,215.001,1,1,1
908,472.506,214.563,1,1,1
909,473.503,214.078,1,1,1
910,474.496,213.595,1,1,1
911,475.485,213.115,1,1,1
912,476.471,212.636,1,1,1
913,477.45,212.16,1,1,1
914,478.427,211.685,1,1,1
915,479.401,211.211,1,1,1
916,480.368,210.741,1,1,1
917,481.331,210.272,1,1,1
918,482.288,209.806,1,1,1
919,483.239,209.342,1,1,1
920,484.186,208.88,1,1,1
921,485.128,208.419,1,1,1
922,486.072,207.957,1,1,1
923,487,207.499,1,1,1
924,487.924,207.04,1,1,1
925,488.847,206.579,1,1,1
926,489.762,206.119,1,1,1
927,490.669,205.66,1,1,1
928,491.568,205.201,1,1,1
929,492.461,204.742,1,1,1
930,493.436,204.237,1,1,1
931,494.4,203.734,1,1,1
932,495.351,203.234,1,1,1
933,496.287,202.738,1,1,1
934,497.21,202.245,1,1,1
935,498.116,201.758,1,1,1
936,499.004,201.276,1,1,1
937,499.954,200.757,1,1,1
938,500.88,200.244,1,1,1
939,501.784,199.739,1,1,1
940,502.666,199.237,1,1,1
941,503.589,198.702,1,1,1
942,504.485,198.17,1,1,1
943,505.346,197.641,1,1,1
944,506.238,197.07,1,1,1
945,507.091,196.494,1,1,1
946,507.954,195.874,1,1,1
947,508.766,195.244,1,1,1
948,509.573,194.561,1,1,1
949,510.325,193.865,1,1,1
950,511.058,193.121,1,1,1
951,511.759,192.334,1,1,1
952,512.394,191.538,1,1,1
953,512.982,190.713,1,1,1
954,513.518,189.865,1,1,1
955,514.007,188.974,1,1,1
956,514.45,188.029,1,1,1
957,514.822,187.072,1,1,1
958,515.12,186.095,1,1,1
959,515.348,185.093,1,1,1
960,515.505,184.079,1,1,1
961,515.594,183.043,1,1,1
962,515.628,182.033,1,1,1
963,515.627,181.015,1,1,1
964,515.605,179.977,1,1,1
965,515.572,178.966,1,1,1
966,515.532,177.937,1,1,1
967,515.485,176.885,1,1,1
968,515.437,175.861,1,1,1
969,515.389,174.816,1,1,1
970,515.347,173.804,1,1,1
971,515.307,172.769,1,1,1
972,515.271,171.714,1,1,1
973,515.238,170.7,1,1,1
974,515.208,169.665,1,1,1
975,515.179,168.628,1,1,1
976,515.152,167.625,1,1,1
977,515.124,166.597,1,1,1
978,515.094,165.562,1,1,1
979,515.063,164.509,1,1,1
980,515.031,163.496,1,1,1
981,515,162.479,1,1,1
982,514.967,161.449,1,1,1
983,514.934,160.402,1,1,1
984,514.901,159.342,1,1,1
985,514.868,158.271,1,1,1
986,514.836,157.256,1,1,1
987,514.805,156.23,1,1,1
988,514.774,155.192,1,1,1
989,514.746,154.145,1,1,1
990,514.718,153.085,1,1,1
991,514.691,152.014,1,1,1
992,514.665,151.007,1,1,1
993,514.638,149.992,1,1,1
994,514.61,148.965,1,1,1
995,514.581,147.93,1,1,1
996,514.551,146.883,1,1,1
997,514.52,145.827,1,1,1
998,514.489,144.761,1,1,1
999,514.459,143.686,1,1,1
1000,514.432,142.686,1,1,1
1001,514.405,141.677,1,1,1
1002,514.379,140.661,1,1,1
1003,514.354,139.638,1,1,1
1004,514.329,138.606,1,1,1
1005,514.305,137.566,1,1,1
1006,514.282,136.518,1,1,1
1007,514.258,135.46,1,1,1
1008,514.233,134.397,1,1,1
1009,514.207,133.326,1,1,1
1010,514.181,132.249,1,1,1
1011,514.155,131.168,1,1,1
1012,514.13,130.166,1,1,1
1013,514.105,129.159,1,1,1
1014,514.081,128.151,1,1,1
1015,514.058,127.132,1,1,1
1016,514.035,126.107,1,1,1
1017,514.013,125.079,1,1,1
1018,513.991,124.05,1,1,1
1019,513.969,123.01,1,1,1
1020,513.947,121.973,1,1,1
1021,513.924,120.928,1,1,1
1022,513.902,119.878,1,1,1
1023,513.88,118.828,1,1,1
1024,513.858,117.771,1,1,1
1025,513.836,116.711,1,1,1
1026,513.814,115.646,1,1,1
1027,513.791,114.581,1,1,1
1028,513.768,113.51,1,1,1
1029,513.745,112.438,1,1,1
1030,513.721,111.363,1,1,1
1031,513.698,110.284,1,1,1
1032,513.674,109.203,1,1,1
1033,513.65,108.123,1,1,1
1034,513.625,107.04,1,1,1
1035,513.601,105.957,1,1,1
1036,513.575,104.881,1,1,1
1037,513.549,103.806,1,1,1
1038,513.523,102.736,1,1,1
1039,513.497,101.665,1,1,1
1040,513.47,100.601,1,1,1
1041,513.443,99.537,1,1,1
1042,513.416,98.479,1,1,1
1043,513.389,97.424,1,1,1
1044,513.362,96.372,1,1,1
1045,513.335,95.325,1,1,1
1046,513.307,94.28,1,1,1
1047,513.279,93.241,1,1,1
1048,513.25,92.206,1,1,1
1049,513.222,91.173,1,1,1
1050,513.194,90.144,1,1,1
1051,513.166,89.12,1,1,1
1052,513.138,88.097,1,1,1
1053,513.11,87.078,1,1,1
1054,513.081,86.063,1,1,1
1055,513.052,85.053,1,1,1
1056,513.022,84.043,1,1,1
1057,512.993,83.036,1,1,1
1058,512.965,82.032,1,1,1
1059,512.938,81.03,1,1,1
1060,512.909,79.943,1,1,1
1061,512.881,78.855,1,1,1
1062,512.854,77.772,1,1,1
1063,512.826,76.692,1,1,1
1064,512.799,75.618,1,1,1
1065,512.773,74.546,1,1,1
1066,512.747,73.478,1,1,1
1067,512.721,72.411,1,1,1
1068,512.695,71.348,1,1,1
1069,512.67,70.29,1,1,1
1070,512.645,69.237,1,1,1
1071,512.619,68.189,1,1,1
1072,512.594,67.147,1,1,1
1073,512.569,66.114,1,1,1
1074,512.544,65.09,1,1,1
1075,512.52,64.079,1,1,1
1076,512.497,63.077,1,1,1
1077,512.473,62.009,1,1,1
1078,512.449,60.95,1,1,1
1079,512.425,59.905,1,1,1
1080,512.402,58.873,1,1,1
1081,512.379,57.854,1,1,1
1082,512.356,56.843,1,1,1
1083,512.33,55.767,1,1,1
1084,512.302,54.705,1,1,1
1085,512.271,53.658,1,1,1
1086,512.235,52.627,1,1,1
1087,512.19,51.615,1,1,1
1088,512.132,50.548,1,1,1
1089,512.061,49.503,1,1,1
1090,511.974,48.483,1,1,1
1091,511.86,47.424,1,1,1
1092,511.722,46.404,1,1,1
1093,511.558,45.417,1,1,1
1094,511.356,44.414,1,1,1
1095,511.108,43.402,1,1,1
1096,510.821,42.431,1,1,1
1097,510.472,41.441,1,1,1
1098,510.076,40.479,1,1,1
1099,509.633,39.551,1,1,1
1100,509.142,38.655,1,1,1
1101,508.602,37.798,1,1,1
1102,508.014,36.978,1,1,1
1103,507.381,36.199,1,1,1
1104,506.697,35.45,1,1,1
1105,505.945,34.714,1,1,1
1106,505.165,34.033,1,1,1
1107,504.354,33.402,1,1,1
1108,503.518,32.819,1,1,1
1109,502.66,32.283,1,1,1
1110,501.769,31.788,1,1,1
1111,500.853,31.335,1,1,1
1112,499.916,30.928,1,1,1
1113,498.956,30.565,1,1,1
1114,497.967,30.242,1,1,1
1115,496.996,29.967,1,1,1
1116,496.007,29.724,1,1,1
1117,494.989,29.509,1,1,1
1118,493.993,29.326,1,1,1
1119,492.978,29.165,1,1,1
1120,491.941,29.024,1,1,1
1121,490.936,28.91,1,1,1
1122,489.91,28.812,1,1,1
1123,488.862,28.729,0.875,1,1
1124,487.863,28.664,0.75,1,1
1125,486.845,28.612,0.625,1,1
1126,485.812,28.57,0.5,1,1
1127,484.764,28.538,0.375,1,1
1128,483.7,28.515,0.25,1,1
1129,482.69,28.501,0.25,1,1
1130,481.665,28.496,0.25,1,1
1131,480.626,28.498,1,1,1
1132,479.572,28.507,1,1,1
1133,478.504,28.521,1,1,1
1134,477.496,28.537,1,1,1
1135,476.475,28.555,1,1,1
1136,475.441,28.574,1,1,1
1137,474.397,28.595,1,1,1
1138,473.338,28.618,1,1,1
1139,472.268,28.643,1,1,1
1140,471.262,28.668,1,1,1
1141,470.248,28.696,1,1,1
1142,469.221,28.726,1,1,1
1143,468.183,28.757,1,1,1
1144,467.137,28.791,1,1,1
1145,466.081,28.828,1,1,1
1146,465.014,28.868,1,1,1
1147,463.938,28.909,1,1,1
1148,462.937,28.949,1,1,1
1149,461.929,28.99,1,1,1
1150,460.913,29.034,1,1,1
1151,459.887,29.079,1,1,1
1152,458.856,29.126,1,1,1
1153,457.819,29.176,1,1,1
1154,456.772,29.228,1,1,1
1155,455.719,29.282,1,1,1
1156,454.661,29.337,1,1,1
1157,453.597,29.393,1,1,1
1158,452.526,29.449,1,1,1
1159,451.449,29.505,1,1,1
1160,450.364,29.562,1,1,1
1161,449.275,29.617,0.875,1,1
1162,448.272,29.668,0.75,1,1
1163,447.265,29.718,0.625,1,1
1164,446.25,29.767,0.625,1,1
1165,445.23,29.814,0.625,1,1
1166,444.208,29.859,0.625,1,1
1167,443.182,29.902,0.625,1,1
1168,442.149,29.945,0.625,1,1
1169,441.112,29.986,0.75,1,1
1170,440.072,30.025,0.875,1,1
1171,439.026,30.063,1,1,1
1172,437.977,30.099,1,1,1
1173,436.924,30.134,1,1,1
1174,435.869,30.167,1,1,1
1175,434.812,30.2,1,1,1
1176,433.753,30.232,1,1,1
1177,432.697,30.263,1,1,1
1178,431.648,30.292,1,1,1
1179,430.599,30.32,1,1,1
1180,429.556,30.347,1,1,1
1181,428.516,30.373,1,1,1
1182,427.48,30.398,1,1,1
1183,426.448,30.422,1,1,1
1184,425.421,30.445,1,1,1
1185,424.395,30.468,1,1,1
1186,423.373,30.491,1,1,1
1187,422.356,30.514,1,1,1
1188,421.344,30.538,1,1,1
1189,420.339,30.562,1,1,1
1190,419.333,30.587,1,1,1
1191,418.332,30.614,1,1,1
1192,417.256,30.644,1,1,1
1193,416.178,30.676,1,1,1
1194,415.107,30.708,1,1,1
1195,414.044,30.742,1,1,1
1196,412.985,30.778,1,1,1
1197,411.932,30.815,1,1,1
1198,410.881,30.854,1,1,1
1199,409.838,30.894,1,1,1
1200,408.8,30.936,1,1,1
1201,407.767,30.979,1,1,1
1202,406.738,31.024,1,1,1
1203,405.717,31.07,1,1,1
1204,404.698,31.117,1,1,1
1205,403.684,31.165,1,1,1
1206,402.674,31.212,1,1,1
1207,401.665,31.258,1,1,1
1208,400.661,31.301,1,1,1
1209,399.656,31.34,1,1,1
1210,398.652,31.376,1,1,1
1211,397.649,31.408,1,1,1
1212,396.645,31.436,1,1,1
1213,395.637,31.46,1,1,1
1214,394.625,31.481,1,1,1
1215,393.61,31.497,1,1,1
1216,392.59,31.51,1,1,1
1217,391.564,31.52,1,1,1
1218,390.536,31.527,1,1,1
1219,389.505,31.532,1,1,1
1220,388.469,31.536,1,1,1
1221,387.425,31.539,1,1,1
1222,386.38,31.54,1,1,1
1223,385.334,31.541,1,1,1
1224,384.284,31.543,1,1,1
1225,383.229,31.545,1,1,1
1226,382.17,31.548,1,1,1
1227,381.111,31.551,1,1,1
1228,380.045,31.555,1,1,1
1229,378.979,31.558,1,1,1
1230,377.907,31.561,1,1,1
1231,376.833,31.564,1,1,1
1232,375.756,31.567,1,1,1
1233,374.678,31.569,1,1,1
1234,373.595,31.572,1,1,1
1235,372.508,31.575,1,1,1
1236,371.419,31.579,1,1,1
1237,370.418,31.582,1,1,1
1238,369.415,31.585,1,1,1
1239,368.41,31.589,1,1,1
1240,367.403,31.592,1,1,1
1241,366.393,31.597,1,1,1
1242,365.382,31.602,1,1,1
1243,364.367,31.609,1,1,1
1244,363.354,31.617,1,1,1
1245,362.333,31.627,1,1,1
1246,361.313,31.639,1,1,1
1247,360.289,31.653,1,1,1
1248,359.263,31.669,1,1,1
1249,358.234,31.687,1,1,1
1250,357.202,31.707,1,1,1
1251,356.168,31.728,1,1,1
1252,355.131,31.751,1,1,1
1253,354.092,31.776,1,1,1
1254,353.05,31.802,1,1,1
1255,352.006,31.828,1,1,1
1256,350.959,31.853,1,1,1
1257,349.908,31.878,1,1,1
1258,348.858,31.903,1,1,1
1259,347.806,31.927,1,1,1
1260,346.749,31.951,1,1,1
1261,345.694,31.976,1,1,1
1262,344.635,32,1,1,1
1263,343.575,32.023,1,1,1
1264,342.513,32.046,1,1,1
1265,341.446,32.069,1,1,1
1266,340.378,32.092,1,1,1
1267,339.307,32.114,1,1,1
1268,338.233,32.135,1,1,1
1269,337.158,32.156,1,1,1
1270,336.083,32.174,1,1,1
1271,335.004,32.191,1,1,1
1272,333.924,32.207,1,1,1
1273,332.839,32.222,1,1,1
1274,331.757,32.236,1,1,1
1275,330.669,32.249,1,1,1
1276,329.577,32.261,1,1,1
1277,328.482,32.271,1,1,1
1278,327.385,32.281,1,1,1
1279,326.286,32.29,1,1,1
1280,325.187,32.298,1,1,1
1281,324.185,32.306,1,1,1
1282,323.178,32.314,1,1,1
1283,322.172,32.323,1,1,1
1284,321.163,32.332,1,1,1
1285,320.15,32.342,1,1,1
1286,319.132,32.353,1,1,1
1287,318.112,32.364,1,1,1
1288,317.088,32.375,1,1,1
1289,316.063,32.386,1,1,1
1290,315.035,32.396,1,1,1
1291,314.001,32.406,1,1,1
1292,312.965,32.415,1,1,1
1293,311.927,32.424,1,1,1
1294,310.885,32.432,1,1,1
1295,309.841,32.439,1,1,1
1296,308.794,32.446,1,1,1
1297,307.743,32.452,1,1,1
1298,306.691,32.458,1,1,1
1299,305.635,32.464,1,1,1
1300,304.577,32.469,1,1,1
1301,303.513,32.474,1,1,1
1302,302.449,32.48,1,1,1
1303,301.38,32.486,1,1,1
1304,300.31,32.493,1,1,1
1305,299.236,32.5,1,1,1
1306,298.16,32.507,1,1,1
1307,297.08,32.515,1,1,1
1308,295.995,32.524,1,1,1
1309,294.909,32.532,1,1,1
1310,293.819,32.542,1,1,1
1311,292.727,32.551,1,1,1
1312,291.633,32.561,1,1,1
1313,290.534,32.571,1,1,1
1314,289.437,32.58,1,1,1
1315,288.335,32.589,1,1,1
1316,287.232,32.599,1,1,1
1317,286.128,32.609,1,1,1
1318,285.021,32.619,1,1,1
1319,283.911,32.629,1,1,1
1320,282.91,32.638,1,1,1
1321,281.908,32.648,1,1,1
1322,280.906,32.657,1,1,1
1323,279.903,32.667,1,1,1
1324,278.897,32.677,1,1,1
1325,277.89,32.688,1,1,1
1326,276.882,32.698,1,1,1
1327,275.867,32.709,1,1,1
1328,274.856,32.72,1,1,1
1329,273.847,32.73,1,0.875,1
1330,272.838,32.739,1,1,1
1331,271.83,32.749,1,1,1
1332,270.821,32.758,1,1,1
1333,269.82,32.767,1,1,1
1334,268.711,32.776,1,1,1
1335,267.613,32.786,1,0.875,1
1336,266.515,32.795,1,1,1
1337,265.415,32.804,1,0.875,1
1338,264.318,32.812,1,1,1
1339,263.224,32.819,1,0.875,1
1340,262.131,32.827,1,1,1
1341,261.04,32.835,1,0.875,1
1342,259.943,32.843,1,1,1
1343,258.848,32.851,1,1,1
1344,257.752,32.858,1,0.875,1
1345,256.653,32.864,1,1,1
1346,255.552,32.871,1,1,1
1347,254.444,32.877,1,0.875,1
1348,253.443,32.884,1,0.875,1
1349,252.331,32.893,1,1,1
1350,251.325,32.901,1,1,1
1351,250.317,32.911,1,0.875,1
1352,249.306,32.92,1,0.875,1
1353,248.291,32.929,1,1,1
1354,247.28,32.94,1,1,1
1355,246.263,32.952,1,1,1
1356,245.245,32.964,1,1,1
1357,244.225,32.977,1,0.875,1
1358,243.204,32.99,1,0.875,1
1359,242.181,33.004,1,1,1
1360,241.159,33.018,1,1,1
1361,240.134,33.031,1,1,1
1362,239.109,33.044,1,1,1
1363,238.082,33.056,1,1,1
1364,237.049,33.068,1,0.875,1
1365,236.018,33.079,1,0.875,1
1366,234.987,33.089,1,1,1
1367,233.956,33.099,1,1,1
1368,232.922,33.108,1,1,1
1369,231.887,33.116,1,1,1
1370,230.849,33.125,1,1,1
1371,229.81,33.134,1,1,1
1372,228.773,33.143,1,1,1
1373,227.733,33.153,1,0.875,1
1374,226.692,33.164,1,0.875,1
1375,225.65,33.175,1,1,1
1376,224.608,33.187,1,1,1
1377,223.565,33.199,1,1,1
1378,222.523,33.211,1,1,1
1379,221.479,33.224,1,1,1
1380,220.434,33.236,1,1,1
1381,219.388,33.25,1,1,1
1382,218.342,33.264,1,1,1
1383,217.295,33.278,1,0.875,1
1384,216.252,33.291,1,0.875,1
1385,215.211,33.305,1,0.875,1
1386,214.174,33.319,1,1,1
1387,213.139,33.334,1,1,1
1388,212.106,33.348,1,1,1
1389,211.076,33.363,1,1,1
1390,210.048,33.378,1,1,1
1391,209.023,33.392,1,1,1
1392,208.001,33.407,1,1,1
1393,206.981,33.421,1,1,1
1394,205.965,33.436,1,1,1
1395,204.948,33.451,1,1,1
1396,203.932,33.466,1,1,1
1397,202.914,33.481,1,0.875,1
1398,201.898,33.496,1,0.875,1
1399,200.884,33.511,1,1,1
1400,199.868,33.526,1,1,1
1401,198.856,33.541,1,1,1
1402,197.839,33.557,1,1,1
1403,196.825,33.572,1,1,1
1404,195.807,33.589,1,1,1
1405,194.794,33.606,1,1,1
1406,193.778,33.624,1,1,1
1407,192.761,33.643,1,1,1
1408,191.744,33.662,1,1,1
1409,190.727,33.682,1,1,1
1410,189.71,33.701,1,1,1
1411,188.691,33.722,1,1,1
1412,187.67,33.742,1,1,1
1413,186.649,33.763,1,0.875,1
1414,185.623,33.782,1,0.875,1
1415,184.596,33.802,1,1,1
1416,183.568,33.821,1,1,1
1417,182.539,33.841,1,1,1
1418,181.507,33.86,1,1,1
1419,180.475,33.878,1,1,1
1420,179.441,33.897,1,1,1
1421,178.406,33.915,1,1,1
1422,177.369,33.933,1,1,1
1423,176.331,33.951,1,1,1
1424,175.294,33.969,1,1,1
1425,174.254,33.987,1,1,1
1426,173.215,34.004,1,1,1
1427,172.175,34.022,1,1,1
1428,171.135,34.039,1,1,1
1429,170.089,34.056,1,1,1
1430,169.045,34.073,1,1,1
1431,167.999,34.088,1,0.875,1
1432,166.954,34.103,1,0.875,1
1433,165.907,34.117,1,1,1
1434,164.858,34.13,1,1,1
1435,163.807,34.142,1,1,1
1436,162.755,34.152,1,1,1
1437,161.703,34.163,1,1,1
1438,160.649,34.172,1,1,1
1439,159.594,34.181,1,0.875,1
1440,158.537,34.189,1,1,1
1441,157.478,34.197,1,0.875,1
1442,156.42,34.205,1,1,1
1443,155.362,34.212,1,1,1
1444,154.303,34.218,1,1,1
1445,153.24,34.225,1,1,1
1446,152.177,34.232,1,1,1
1447,151.113,34.238,1,1,1
1448,150.048,34.245,1,1,1
1449,148.984,34.252,1,1,1
1450,147.918,34.259,1,1,1
1451,146.851,34.267,1,1,1
1452,145.783,34.274,1,1,1
1453,144.716,34.282,1,1,1
1454,143.648,34.29,1,1,1
1455,142.578,34.298,1,1,1
1456,141.506,34.307,1,1,1
1457,140.433,34.315,1,1,1
1458,139.36,34.324,1,1,1
1459,138.286,34.333,1,1,1
1460,137.212,34.342,1,1,1
1461,136.136,34.352,1,1,1
1462,135.059,34.361,1,1,1
1463,133.983,34.371,1,1,1
1464,132.904,34.381,1,1,1
1465,131.822,34.392,1,1,1
1466,130.744,34.402,1,1,1
1467,129.663,34.413,1,1,1
1468,128.579,34.424,1,1,1
1469,127.494,34.435,1,1,1
1470,126.409,34.447,1,1,1
1471,125.323,34.458,1,1,1
1472,124.238,34.47,1,1,1
1473,123.145,34.483,1,1,1
1474,122.057,34.495,1,1,1
1475,120.972,34.508,1,1,1
1476,119.889,34.522,1,1,1
1477,118.805,34.535,1,1,1
1478,117.728,34.549,1,1,1
1479,116.655,34.562,1,1,1
1480,115.586,34.577,1,1,1
1481,114.519,34.591,1,1,1
1482,113.448,34.606,1,1,1
1483,112.386,34.622,1,1,1
1484,111.327,34.637,1,1,1
1485,110.261,34.653,1,1,1
1486,109.201,34.669,1,1,1
1487,108.146,34.686,1,1,1
1488,107.089,34.704,1,1,1
1489,106.032,34.721,1,1,1
1490,104.973,34.74,1,1,1
1491,103.915,34.758,1,1,1
1492,102.858,34.777,1,0.875,1
1493,101.804,34.797,1,1,1
1494,100.751,34.817,1,1,1
1495,99.6977,34.838,1,1,1
1496,98.6445,34.859,1,1,1
1497,97.5912,34.88,1,1,1
1498,96.5398,34.901,1,1,1
1499,95.4894,34.923,1,1,1
1500,94.4387,34.945,1,1,1
1501,93.389,34.967,1,1,1
1502,92.3393,34.989,1,0.875,1
1503,91.2906,35.011,1,1,1
1504,90.2411,35.032,1,1,1
1505,89.1937,35.053,1,1,1
1506,88.1464,35.074,1,1,1
1507,87.0991,35.094,1,1,1
1508,86.0537,35.114,1,1,1
1509,85.0123,35.134,1,1,1
1510,83.9683,35.153,1,1,1
1511,82.9278,35.171,1,1,1
1512,81.8869,35.189,1,1,1
1513,80.8466,35.207,1,1,1
1514,79.8074,35.225,1,1,1
1515,78.772,35.241,1,1,1
1516,77.7381,35.257,1,1,1
1517,76.7053,35.272,1,1,1
1518,75.6745,35.285,1,1,1
1519,74.6443,35.298,1,1,1
1520,73.6159,35.309,1,1,1
1521,72.5886,35.319,1,1,1
1522,71.5625,35.329,1,1,1
1523,70.5367,35.337,1,1,1
1524,69.5134,35.343,1,1,1
1525,68.491,35.349,1,1,1
1526,67.4703,35.354,1,1,1
1527,66.4497,35.358,1,0.875,1
1528,65.4319,35.361,1,1,1
1529,64.4143,35.364,1,1,1
1530,63.3988,35.367,1,1,1
1531,62.3843,35.369,1,1,1
1532,61.3727,35.371,1,1,1
1533,60.3638,35.373,1,1,1
1534,59.3585,35.375,1,1,1
1535,58.3554,35.377,1,1,1
1536,57.245,35.379,1,1,1
1537,56.1383,35.381,1,1,1
1538,55.035,35.383,1,1,1
1539,53.9416,35.385,1,1,1
1540,52.8418,35.386,1,1,1
1541,51.7481,35.388,1,1,1
1542,50.6632,35.39,1,1,1
1543,49.5784,35.392,1,1,1
1544,48.4942,35.394,1,1,1
1545,47.4132,35.397,1,1,1
1546,46.3364,35.399,1,1,1
1547,45.2627,35.402,1,1,1
1548,44.1929,35.405,1,1,1
1549,43.1259,35.409,1,1,1
1550,42.0614,35.413,1,0.875,1
1551,41.0018,35.418,1,1,1
1552,39.9446,35.423,1,1,1
1553,38.8875,35.43,1,1,1
1554,37.8367,35.439,1,1,1
1555,36.7883,35.449,1,1,1
1556,35.7415,35.461,1,1,1
1557,34.6949,35.476,1,1,1
1558,33.6487,35.493,1,1,1
1559,32.6156,35.512,1,1,1
1560,31.5807,35.534,1,1,1
1561,30.5448,35.558,1,1,1
1562,29.512,35.585,1,1,1
1563,28.4859,35.614,1,1,1
1564,27.4636,35.646,1,1,1
1565,26.4435,35.681,1,1,1
1566,25.4289,35.719,1,1,1
1567,24.4173,35.761,1,1,1
1568,23.4098,35.806,1,1,1
1569,22.4062,35.856,1,1,1
1570,21.407,35.909,1,1,1
1571,20.3142,35.973,1,1,1
1572,19.2244,36.044,1,1,1
1573,18.1394,36.121,1,1,1
1574,17.0596,36.206,1,0.875,1
1575,15.9824,36.298,1,1,1
1576,14.9112,36.398,1,1,1
1577,13.8455,36.505,1,1,1
1578,12.7846,36.622,1,1,1
1579,11.7308,36.747,1,0.875,1
1580,10.6818,36.883,1,1,1
1581,9.6392,37.029,1,0.875,1
1582,8.6002,37.186,1,1,1
1583,7.5726,37.355,1,1,1
1584,6.5497,37.536,1,1,1
1585,5.5336,37.727,1,1,1
1586,4.5197,37.929,1,1,1
1587,3.5177,38.143,1,1,1
1588,2.5193,38.369,1,1,1
1589,1.5229,38.609,1,0.875,1
1590,0.5311,38.862,1,1,1
1591,-0.4496,39.126,1,1,1
1592,-1.42,39.401,1,1,1
1593,-2.3961,39.691,1,1,1
1594,-3.3607,39.993,1,1,1
1595,-4.3144,40.307,1,1,1
1596,-5.2703,40.634,1,1,1
1597,-6.2218,40.973,1,1,1
1598,-7.171,41.324,1,1,1
1599,-8.1108,41.683,1,1,1
1600,-9.0463,42.052,1,1,1
1601,-9.9808,42.432,1,1,1
1602,-10.9197,42.824,1,1,1
1603,-11.8539,43.225,1,1,1
1604,-12.7868,43.637,1,1,1
1605,-13.7164,44.059,1,1,1
1606,-14.6421,44.492,1,1,1
1607,-15.5649,44.935,1,1,1
1608,-16.4813,45.389,1,1,1
1609,-17.3884,45.853,1,1,1
1610,-18.2827,46.322,1,1,1
1611,-19.177,46.807,1,1,1
1612,-20.0664,47.303,1,1,1
1613,-20.95,47.809,1,1,1
1614,-21.8241,48.323,1,1,1
1615,-22.6929,48.848,1,1,1
1616,-23.5559,49.383,1,1,1
1617,-24.4138,49.93,1,1,1
1618,-25.2661,50.486,1,1,1
1619,-26.1035,51.045,1,1,1
1620,-26.9373,51.621,1,1,1
1621,-27.7662,52.209,1,1,1
1622,-28.5887,52.807,1,0.75,1
1623,-29.4034,53.414,1,0.625,1
1624,-30.2111,54.031,1,0.625,1
1625,-31.0141,54.66,1,0.375,1
1626,-31.8096,55.3,1,0.375,1
1627,-32.5967,55.949,1,0.25,1
